player_id,player_name,player_abbr,game_id,week,recent_team,opponent_team,season,season_type,position,headshot_url,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,receiving_broken_tackles,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,avg_yac,avg_expected_yac,avg_yac_above_expectation
00-0039919,Rome Odunze,R.Odunze,2024_14_CHI_SF,14,CHI,SF,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/labs8tstecnehvzfmrs5",4,5,42.0,2,0.0,0.0,62.0,10.0,3.0,6.4607964,0,0.67741936,0.20833333,0.44285715,0.6225,0.0,16.2,20.2,0.0,0.0,0.0,0.0,141.2,7.41,2.2352147340619717,14.528,50.409437890353935,2.1525,1.9519974403657727,0.20050255963422714
00-0039919,Rome Odunze,R.Odunze,2024_15_CHI_MIN,15,CHI,MIN,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/labs8tstecnehvzfmrs5",2,7,39.0,0,0.0,0.0,69.0,27.0,2.0,-0.642587,0,0.5652174,0.22580644,0.32394367,0.5654702,0.0,3.9,5.9,0.0,2.0,0.286,0.0,50.3,8.405714285714286,2.301369759609291,13.045714285714284,37.628250030903615,13.075000000000003,3.1511820260325294,9.923817973967473
00-0039919,Rome Odunze,R.Odunze,2024_16_DET_CHI,16,CHI,DET,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/labs8tstecnehvzfmrs5",4,7,77.0,0,1.0,1.0,96.0,29.0,3.0,2.675809,0,0.8020833,0.1891892,0.28486648,0.4831903,0.0,5.7,9.7,0.0,0.0,0.0,0.0,95.5,3.5383333333333336,1.9515122132531109,11.714285714285712,23.824050669688248,8.127500000000001,8.955881336843348,-0.8283813368433464
00-0037816,Romeo Doubs,R.Doubs,2024_01_GB_PHI,1,GB,PHI,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",4,7,50.0,0,0.0,0.0,60.0,14.0,2.0,3.264542,0,0.8333333,0.21875,0.21352313,0.4775912,0.0,5.0,9.0,0.0,1.0,0.143,0.0,79.5,7.852857142857142,2.430808612098047,9.76,23.024298183533855,3.4525000000000015,2.111424201466633,1.3410757985333683
00-0037816,Romeo Doubs,R.Doubs,2024_04_MIN_GB,4,GB,MIN,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",4,8,39.0,0,0.0,0.0,93.0,3.0,3.0,-8.206323,0,0.41935483,0.14814815,0.1620209,0.33563685,0.0,3.9,7.9,0.0,1.0,0.125,1.0,24.5,6.675,1.804111910376616,11.717500000000001,16.375229277666172,0.379999999999999,0.9351663633330383,-0.5551663633330393
00-0037816,Romeo Doubs,R.Doubs,2024_07_HOU_GB,7,GB,HOU,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",8,10,94.0,0,0.0,0.0,128.0,17.0,6.0,5.2776976,0,0.734375,0.3030303,0.43097642,0.756229,0.0,9.4,17.4,0.0,0.0,0.0,0.0,105.8,7.334999999999999,2.0661200882530255,11.690000000000001,40.865552681255686,2.8124999999999996,3.0515764595272787,-0.23907645952727918
00-0037816,Romeo Doubs,R.Doubs,2024_08_GB_JAX,8,GB,JAX,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",3,6,72.0,0,0.0,0.0,98.0,19.0,3.0,-0.34121743,0,0.7346939,0.22222222,0.352518,0.58009595,0.0,7.2,10.2,0.0,1.0,0.167,1.0,54.2,4.216666666666667,3.2743806248888307,16.914999999999996,38.26923076923075,7.993333333333335,7.229886801298865,0.7634465320344699
00-0037816,Romeo Doubs,R.Doubs,2024_09_DET_GB,9,GB,DET,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",4,5,28.0,0,0.0,0.0,33.0,3.0,0.0,0.6745316,0,0.8484849,0.13513513,0.088709675,0.26479948,0.0,2.8,6.8,0.0,1.0,0.2,0.0,90.0,6.458,2.3018151999106804,6.708,9.067315490673158,0.46250000000000036,1.4293297804215843,-0.966829780421584
00-0037816,Romeo Doubs,R.Doubs,2024_12_SF_GB,12,GB,SF,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",3,6,54.0,0,0.0,0.0,81.0,24.0,3.0,4.7571635,0,0.6666667,0.27272728,0.2913669,0.6130477,0.0,5.4,8.4,0.0,1.0,0.167,0.0,81.2,6.62,2.987889796670532,11.93333333333333,28.00485000195564,8.113333333333337,8.998740372840379,-0.8854070395070419
00-0037816,Romeo Doubs,R.Doubs,2024_15_GB_SEA,15,GB,SEA,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",3,5,40.0,2,0.0,0.0,71.0,10.0,2.0,4.916506,0,0.5633803,0.1923077,0.4034091,0.5708479,0.0,16.0,19.0,2.0,0.0,0.0,0.0,125.0,4.214,2.639129360108059,17.194,47.42910735959395,3.396666666666666,1.289226563786542,2.107440102880124
00-0037816,Romeo Doubs,R.Doubs,2024_17_GB_MIN,17,GB,MIN,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",7,11,58.0,0,0.0,0.0,88.0,28.0,5.0,3.0835807,1,0.65909094,0.37931034,0.3024055,0.78064936,0.0,7.8,14.8,0.0,1.0,0.091,0.0,77.1,5.857272727272728,3.3034203352232763,9.139999999999999,34.69049755020358,3.675714285714286,3.435010032836444,0.24070425287784225
00-0038824,Ryan Miller,R.Miller,2024_08_ATL_TB,8,TB,ATL,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/maywscb6waflzzuaesew",3,5,19.0,0,0.0,0.0,56.0,4.0,2.0,-2.9220304,0,0.3392857,0.10869565,0.18360655,0.29156807,0.0,1.9,4.9,0.0,0.0,0.0,1.0,28.3,9.7275,1.9052327157547975,10.756000000000002,17.27261048304214,0.8133333333333302,1.4821429014408143,-0.668809568107484
00-0039065,Sam LaPorta,S.LaPorta,2024_01_LA_DET,1,DET,LA,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucw8cfj5t5nwkx670wzu",4,5,45.0,0,0.0,0.0,30.0,22.0,2.0,0.9426454,0,1.5,0.17857143,0.16042781,0.3801566,0.0,4.5,8.5,0.0,0.0,0.0,0.0,104.2,4.24,3.642335615657062,7.420000000000002,19.57990289212582,5.794999999999998,4.322416147586068,1.4725838524139299
00-0039065,Sam LaPorta,S.LaPorta,2024_08_TEN_DET,8,DET,TEN,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucw8cfj5t5nwkx670wzu",6,6,48.0,1,0.0,0.0,3.0,45.0,4.0,4.644641,0,16.0,0.33333334,0.04477612,0.5313433,0.0,10.8,16.8,1.0,0.0,0.0,0.0,139.6,7.4575,3.537749112726322,1.3849999999999973,13.251475043852635,7.626666666666668,6.705058115734313,0.9216085509323548
00-0039065,Sam LaPorta,S.LaPorta,2024_10_DET_HOU,10,DET,HOU,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucw8cfj5t5nwkx670wzu",3,6,66.0,1,0.0,0.0,87.0,9.0,2.0,-4.265583,0,0.7586207,0.25,0.36708862,0.631962,0.0,12.6,15.6,0.0,0.0,0.0,2.0,89.6,3.4,3.2907336567265872,13.524999999999999,29.020491363587595,3.530000000000001,3.072056626608268,0.4579433733917333
00-0039065,Sam LaPorta,S.LaPorta,2024_12_DET_IND,12,DET,IND,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucw8cfj5t5nwkx670wzu",3,6,19.0,0,0.0,0.0,36.0,16.0,0.0,-2.055184,0,0.5277778,0.18181819,0.17910448,0.3981004,0.0,1.9,4.9,0.0,0.0,0.0,0.0,56.9,7.031999999999999,3.852705367500528,4.6400000000000015,14.307739747147705,5.133333333333333,5.516240563777235,-0.3829072304439025
00-0039065,Sam LaPorta,S.LaPorta,2024_13_CHI_DET,13,DET,CHI,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucw8cfj5t5nwkx670wzu",3,6,6.0,2,0.0,0.0,33.0,1.0,2.0,-0.812695,0,0.18181819,0.19354838,0.15,0.3953226,0.0,12.6,15.6,0.0,0.0,0.0,0.0,95.8,5.586666666666666,1.8119017278038028,9.086666666666668,22.19869706840391,0.2566666666666653,0.15906695810402502,0.0975997085626403
00-0039065,Sam LaPorta,S.LaPorta,2024_14_GB_DET,14,DET,GB,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucw8cfj5t5nwkx670wzu",5,7,54.0,0,0.0,0.0,57.0,19.0,4.0,2.7829375,0,0.94736844,0.175,0.2544643,0.440625,0.0,5.4,10.4,0.0,1.0,0.143,0.0,93.7,5.325,2.9934191632875873,9.447142857142856,28.447905015916707,3.786,3.2849582384655833,0.5010417615344167
00-0039065,Sam LaPorta,S.LaPorta,2024_15_BUF_DET,15,DET,BUF,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucw8cfj5t5nwkx670wzu",7,10,111.0,0,0.0,0.0,115.0,45.0,7.0,4.801047,0,0.9652174,0.18518518,0.28606966,0.47802654,0.0,11.1,18.1,1.0,0.0,0.0,0.0,106.7,6.1825,3.980242495397441,11.23,25.97192349499295,6.622857142857144,3.630513895342444,2.9923432475147
00-0039065,Sam LaPorta,S.LaPorta,2024_16_DET_CHI,16,DET,CHI,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucw8cfj5t5nwkx670wzu",4,7,43.0,1,0.0,0.0,34.0,19.0,2.0,1.1702222,0,1.2647059,0.21875,0.18888889,0.46034724,0.0,10.3,14.3,0.0,0.0,0.0,0.0,114.9,8.088,3.3415496082103155,4.837142857142858,18.39417644502391,4.812500000000001,4.234530796326908,0.577969203673093
00-0039065,Sam LaPorta,S.LaPorta,2024_17_DET_SF,17,DET,SF,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucw8cfj5t5nwkx670wzu",6,8,64.0,1,0.0,0.0,52.0,27.0,4.0,4.197899,0,1.2307693,0.24242425,0.33333334,0.5969697,0.0,12.4,18.4,0.0,0.0,0.0,0.0,137.5,5.696666666666666,2.5061369750350506,6.997500000000001,33.30160618679358,4.988333333333331,3.5712148076284698,1.4171185257048609
00-0039065,Sam LaPorta,S.LaPorta,2024_18_MIN_DET,18,DET,MIN,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucw8cfj5t5nwkx670wzu",7,7,63.0,0,0.0,0.0,39.0,24.0,3.0,4.092756,0,1.6153846,0.21875,0.22941177,0.48871323,0.0,6.3,13.3,0.0,0.0,0.0,0.0,104.2,5.955000000000001,4.3918131913821785,5.147142857142858,23.069535151747978,3.8528571428571428,3.2515309308279337,0.6013262120292091
00-0039065,Sam LaPorta,S.LaPorta,2024_20_WAS_DET,20,DET,WAS,2024,POST,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucw8cfj5t5nwkx670wzu",6,7,51.0,1,0.0,0.0,29.0,22.0,3.0,1.5823992,0,1.7586207,0.17948718,0.08309455,0.32739696,0.0,11.1,17.1,0.0,0.0,0.0,0.0,136.6,7.5625,3.203121286212576,5.065714285714285,9.86068240593977,3.826666666666668,3.5966362142884614,0.23003045237820663
00-0036646,Simi Fehoko,S.Fehoko,2024_07_LAC_ARI,7,LAC,ARI,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fcso2vvp9tgqjm30qmuq",3,6,45.0,0,0.0,0.0,82.0,6.0,3.0,2.194673,0,0.5487805,0.16216215,0.24624625,0.41561562,0.0,4.5,7.5,0.0,1.0,0.167,0.0,75.0,5.985,1.7400009302323927,12.155,23.181818181818187,2.4633333333333334,3.4844050864125458,-1.0210717530792124
00-0031588,Stefon Diggs,S.Diggs,2024_01_HOU_IND,1,HOU,IND,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",6,6,33.0,2,0.0,0.0,9.0,24.0,3.0,7.1940494,0,3.6666667,0.19354838,0.03629032,0.3157258,0.0,15.9,21.9,0.0,0.0,0.0,0.0,129.2,7.69,3.645639894928133,1.586666666666667,3.7943403746512554,4.1499999999999995,3.9325622873320376,0.21743771266796186
00-0031588,Stefon Diggs,S.Diggs,2024_02_CHI_HOU,2,HOU,CHI,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",4,6,37.0,0,0.0,0.0,59.0,15.0,1.0,-0.9044138,0,0.62711865,0.1764706,0.22868218,0.4247834,0.0,3.7,7.7,0.0,0.0,0.0,0.0,83.3,4.446,2.5381041729275133,9.07,22.263132056946496,3.8125,3.9488229681842557,-0.1363229681842557
00-0031588,Stefon Diggs,S.Diggs,2024_03_HOU_MIN,3,HOU,MIN,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",10,12,94.0,0,0.0,0.0,97.0,31.0,6.0,3.5702207,0,0.96907216,0.27906978,0.36603773,0.6748311,0.0,9.92,19.92,0.0,1.0,0.083,0.0,99.3,7.4025,2.983241188889855,7.490833333333334,30.408308243970094,3.3649999999999998,3.173740781395395,0.1912592186046047
00-0031588,Stefon Diggs,S.Diggs,2024_04_JAX_HOU,4,HOU,JAX,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",5,9,69.0,0,0.0,0.0,72.0,27.0,4.0,-0.64022064,0,0.9583333,0.23076923,0.23684211,0.51194334,0.0,13.5,18.5,0.0,1.0,0.111,0.0,80.3,6.085555555555555,3.5722437855249813,7.267777777777777,21.308271166563504,5.480000000000001,5.049028192049991,0.43097180795001044
00-0031588,Stefon Diggs,S.Diggs,2024_05_BUF_HOU,5,HOU,BUF,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",6,8,82.0,0,0.0,0.0,56.0,44.0,5.0,1.1281356,0,1.4642857,0.22857143,0.25925925,0.5243386,0.0,8.2,14.2,1.0,1.0,0.125,1.0,67.7,7.22875,2.3271119037526047,7.256249999999999,29.73263675476336,7.216666666666669,5.380173046598581,1.8364936200680875
00-0031588,Stefon Diggs,S.Diggs,2024_06_HOU_NE,6,HOU,NE,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",6,7,77.0,1,0.0,0.0,94.0,4.0,5.0,7.2996864,0,0.81914896,0.22580644,0.3715415,0.59878874,0.0,13.7,19.7,0.0,0.0,0.0,0.0,152.1,7.670000000000001,3.078331685827427,14.618571428571428,39.28064181797244,0.7416666666666671,1.7390136212696004,-0.9973469546029332
00-0031588,Stefon Diggs,S.Diggs,2024_07_HOU_GB,7,HOU,GB,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",5,7,23.0,0,0.0,0.0,66.0,10.0,3.0,-0.57493657,0,0.34848484,0.36842105,0.48175183,0.8898578,0.0,2.3,7.3,2.0,0.0,0.0,0.0,75.3,5.076666666666667,1.9025368638725626,9.219999999999999,44.735565259582714,2.089999999999999,2.7702111595013093,-0.6802111595013103
00-0031588,Stefon Diggs,S.Diggs,2024_08_IND_HOU,8,HOU,IND,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",5,9,81.0,0,0.0,0.0,103.0,30.0,4.0,1.0085479,0,0.78640777,0.25,0.36785713,0.6325,0.0,7.7,12.7,0.0,0.0,0.0,0.0,85.9,8.968571428571428,3.8740040056849683,12.632222222222223,37.9941850750259,6.328,6.133734194181632,0.19426580581836816
00-0032385,Sterling Shepard,S.Shepard,2024_04_PHI_TB,4,TB,PHI,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dphqvpkeselgrselrvma",3,5,51.0,0,0.0,0.0,78.0,8.0,2.0,2.9813285,0,0.65384614,0.10638298,0.25827813,0.34036916,0.0,5.1,8.1,0.0,0.0,0.0,0.0,94.6,8.66,2.1970370683452622,15.813999999999998,25.672077922077918,2.5333333333333337,2.703875003602159,-0.17054167026882538
00-0032385,Sterling Shepard,S.Shepard,2024_08_ATL_TB,8,TB,ATL,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dphqvpkeselgrselrvma",3,5,18.0,0,0.0,0.0,38.0,7.0,0.0,-0.18732983,0,0.47368422,0.10869565,0.124590166,0.2502566,0.0,1.8,4.8,0.0,0.0,0.0,0.0,67.1,7.603999999999999,3.830988110499777,9.18,14.741778006166495,2.366666666666665,2.4171431757826887,-0.05047650911602375
00-0032385,Sterling Shepard,S.Shepard,2024_09_TB_KC,9,TB,KC,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dphqvpkeselgrselrvma",4,5,48.0,0,0.0,0.0,49.0,4.0,2.0,3.9361854,0,0.97959185,0.16129032,0.34751773,0.4851979,0.0,6.9,10.9,0.0,0.0,0.0,0.0,106.7,7.3,3.1208850583476972,10.226,34.5472972972973,0.8025000000000002,0.9383409818231598,-0.13584098182315962
00-0032385,Sterling Shepard,S.Shepard,2024_12_TB_NYG,12,TB,NYG,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dphqvpkeselgrselrvma",5,7,16.0,0,0.0,0.0,15.0,13.0,0.0,-2.3652046,0,1.0666667,0.23333333,0.07177033,0.40023923,0.0,1.6,6.6,0.0,1.0,0.143,0.0,74.1,6.711666666666666,2.916175521303098,2.930000000000002,10.688972274338134,2.5259999999999976,3.774209705506564,-1.2482097055065666
00-0032385,Sterling Shepard,S.Shepard,2024_13_TB_CAR,13,TB,CAR,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dphqvpkeselgrselrvma",4,7,42.0,0,0.0,0.0,45.0,37.0,2.0,2.2694209,0,0.93333334,0.20588236,0.19565217,0.44578004,0.0,4.2,8.2,0.0,1.0,0.143,0.0,74.7,7.225714285714285,2.5917555906901333,6.260000000000001,20.031084293289446,8.497499999999999,4.058620545155449,4.43887945484455
00-0032385,Sterling Shepard,S.Shepard,2024_14_LV_TB,14,TB,LV,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dphqvpkeselgrselrvma",4,6,63.0,0,0.0,0.0,53.0,19.0,4.0,5.838825,0,1.1886792,0.21428572,0.24423963,0.49239632,0.0,6.3,10.3,0.0,0.0,0.0,0.0,101.4,7.956,3.383630176265264,9.038333333333332,24.277016742770165,4.477500000000001,7.388135445524938,-2.910635445524937
00-0037475,Stone Smartt,S.Smartt,2024_15_TB_LAC,15,LAC,TB,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tazdjztvhpulguzuh78l",5,6,50.0,0,1.0,1.0,56.0,11.0,2.0,-4.2619314,0,0.89285713,0.1875,0.20817845,0.4269749,0.0,3.0,8.0,0.0,1.0,0.167,0.0,101.4,5.541666666666667,4.359800434338669,8.816666666666665,20.153916488875346,2.5140000000000002,3.6911167136610628,-1.1771167136610625
00-0035229,T.J. Hockenson,T.Hockenson,2024_10_MIN_JAX,10,MIN,JAX,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n9zhffstwzae8i5di6tk",8,9,72.0,0,0.0,0.0,67.0,24.0,6.0,8.265633,0,1.0746269,0.24324325,0.19476745,0.50120205,0.0,7.2,15.2,0.0,0.0,0.0,0.0,100.0,6.6325,2.0615409873196304,7.239999999999999,18.753237782766355,3.0987499999999994,3.2343741363928125,-0.135624136392813
00-0035229,T.J. Hockenson,T.Hockenson,2024_12_MIN_CHI,12,MIN,CHI,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n9zhffstwzae8i5di6tk",7,9,114.0,0,0.0,0.0,96.0,37.0,4.0,3.7445893,0,1.1875,0.28125,0.36226416,0.6754599,0.0,11.4,18.4,0.0,0.0,0.0,0.0,118.7,5.898,2.659202944772704,10.023333333333333,34.287343215507406,6.1,4.999664975656207,1.100335024343793
00-0035229,T.J. Hockenson,T.Hockenson,2024_13_ARI_MIN,13,MIN,ARI,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n9zhffstwzae8i5di6tk",3,6,28.0,0,0.0,0.0,17.0,14.0,3.0,0.7099735,0,1.6470588,0.2,0.08292683,0.35804877,0.0,2.8,5.8,0.0,0.0,0.0,0.0,63.2,6.826666666666667,4.132163449369994,6.935000000000001,16.000153810659082,4.513333333333331,2.063186005898084,2.4501473274352468
00-0035229,T.J. Hockenson,T.Hockenson,2024_14_ATL_MIN,14,MIN,ATL,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n9zhffstwzae8i5di6tk",4,5,45.0,0,0.0,0.0,40.0,21.0,3.0,4.1782017,0,1.125,0.17857143,0.13745704,0.36407706,0.0,4.5,8.5,1.0,0.0,0.0,0.0,104.2,7.6899999999999995,3.5549217019906836,9.389999999999999,14.800453943635333,5.755000000000001,5.719698037931607,0.03530196206839342
00-0035229,T.J. Hockenson,T.Hockenson,2024_15_CHI_MIN,15,MIN,CHI,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n9zhffstwzae8i5di6tk",5,7,52.0,0,0.0,0.0,55.0,21.0,4.0,4.145688,0,0.94545454,0.1891892,0.18394649,0.41254634,0.0,5.2,10.2,0.0,0.0,0.0,0.0,92.6,7.958571428571429,3.4010577284318098,7.721428571428573,16.62974586179312,4.1259999999999994,3.3482119622459323,0.7777880377540671
00-0035229,T.J. Hockenson,T.Hockenson,2024_16_MIN_SEA,16,MIN,SEA,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n9zhffstwzae8i5di6tk",2,5,27.0,0,0.0,0.0,45.0,3.0,2.0,0.9030906,0,0.6,0.14285715,0.16791044,0.33182302,0.0,2.7,4.7,0.0,1.0,0.2,0.0,57.9,5.9625,3.5241973229081758,9.288000000000004,16.768975229291545,2.859999999999996,4.853016915531206,-1.9930169155312099
00-0035229,T.J. Hockenson,T.Hockenson,2024_17_GB_MIN,17,MIN,GB,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n9zhffstwzae8i5di6tk",5,6,68.0,0,0.0,0.0,65.0,23.0,4.0,-1.7047305,0,1.0461539,0.14634146,0.21103896,0.36723948,0.0,6.8,11.8,0.0,0.0,0.0,1.0,74.3,6.3,4.334665724765268,10.363333333333332,19.373130608175472,4.796000000000001,5.393479114052115,-0.5974791140521143
00-0035229,T.J. Hockenson,T.Hockenson,2024_18_MIN_DET,18,MIN,DET,2024,REG,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n9zhffstwzae8i5di6tk",2,8,9.0,0,0.0,0.0,77.0,0.0,1.0,-7.1425667,0,0.116883114,0.21052632,0.2720848,0.50624883,0.0,0.9,2.9,0.0,0.0,0.0,0.0,39.6,3.19,2.3584729471702905,9.055000000000003,24.1426428928512,1.0100000000000016,1.5262339156128064,-0.5162339156128049
00-0035229,T.J. Hockenson,T.Hockenson,2024_19_MIN_LA,19,MIN,LA,2024,POST,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n9zhffstwzae8i5di6tk",5,5,64.0,1,0.0,0.0,33.0,31.0,3.0,6.590606,0,1.939394,0.125,0.07857143,0.2425,0.0,12.4,17.4,0.0,0.0,0.0,0.0,158.3,4.287999999999999,2.5422289521717696,6.248,7.936185347017583,6.552,4.978852518388567,1.573147481611433
00-0038977,Tank Dell,T.Dell,2024_01_HOU_IND,1,HOU,IND,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqxgovzlhxj0jnwkcvtq",3,7,40.0,0,0.0,0.0,105.0,8.0,2.0,0.9681799,0,0.3809524,0.22580644,0.4233871,0.63508064,0.0,5.9,8.9,0.0,0.0,0.0,0.0,61.6,8.961428571428572,2.5935666288284542,16.072857142857142,44.8425667596652,2.9,1.760096227273607,1.139903772726393
00-0038977,Tank Dell,T.Dell,2024_03_HOU_MIN,3,HOU,MIN,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqxgovzlhxj0jnwkcvtq",5,6,62.0,0,0.0,0.0,49.0,19.0,3.0,0.3364411,0,1.2653061,0.13953489,0.18490566,0.3387363,0.0,6.2,11.2,1.0,0.0,0.0,1.0,70.1,8.071666666666667,4.024430073006812,7.689999999999999,15.608402963363888,4.540000000000002,3.930742114929626,0.6092578850703756
00-0038977,Tank Dell,T.Dell,2024_06_HOU_NE,6,HOU,NE,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqxgovzlhxj0jnwkcvtq",7,9,57.0,1,0.0,0.0,71.0,17.0,5.0,5.413222,0,0.8028169,0.29032257,0.2806324,0.63192654,0.0,11.7,18.7,1.0,0.0,0.0,0.0,130.1,6.676666666666667,2.4930050092528497,7.877777777777778,27.215845840850644,3.0142857142857147,3.500033534707557,-0.4857478204218424
00-0038977,Tank Dell,T.Dell,2024_09_HOU_NYJ,9,HOU,NYJ,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqxgovzlhxj0jnwkcvtq",6,9,126.0,0,0.0,0.0,131.0,44.0,4.0,8.858469,0,0.96183205,0.31034482,0.29705215,0.67345375,0.0,12.6,18.6,0.0,1.0,0.111,0.0,109.7,3.52875,3.122596267395364,13.682222222222222,28.297637650519352,8.456666666666665,8.482906584600926,-0.026239917934260504
00-0038977,Tank Dell,T.Dell,2024_10_DET_HOU,10,HOU,DET,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqxgovzlhxj0jnwkcvtq",5,9,39.0,0,0.0,0.0,79.0,15.0,3.0,-8.173713,0,0.49367088,0.28125,0.31225297,0.6404521,0.0,3.3,8.3,0.0,1.0,0.111,2.0,26.9,7.18125,2.9970664760891177,9.665555555555557,32.54761103004452,2.953999999999998,3.320320137965491,-0.36632013796549323
00-0038977,Tank Dell,T.Dell,2024_11_HOU_DAL,11,HOU,DAL,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqxgovzlhxj0jnwkcvtq",4,7,54.0,0,0.0,0.0,67.0,14.0,3.0,1.8080342,0,0.80597013,0.21212122,0.37853107,0.58315355,0.0,5.8,9.8,0.0,1.0,0.143,0.0,81.8,5.822857142857143,2.7676116154754014,9.441428571428572,37.83056668574701,3.8724999999999987,5.523251200837478,-1.6507512008374796
00-0038977,Tank Dell,T.Dell,2024_12_TEN_HOU,12,HOU,TEN,2024,REG,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqxgovzlhxj0jnwkcvtq",3,5,72.0,0,0.0,0.0,101.0,7.0,3.0,3.3575177,0,0.7128713,0.16129032,0.37269372,0.5028211,0.0,7.2,10.2,1.0,0.0,0.0,0.0,104.2,4.694,1.3082161627980429,20.631999999999998,36.53621391889498,2.556666666666672,2.6268939136432814,-0.07022724697660943
