player_id,player_abbr,player_name,position,headshot_url,recent_team,season,week,season_type,opponent_team,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,fantasy_points,fantasy_points_ppr
00-0039139,J.Gibbs,Jahmyr Gibbs,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",DET,2024,8,REG,TEN,11,127.0,1,0.0,0.0,3.0,6.3062587,0,1,1,6.0,0,0.0,0.0,3.0,3.0,0.0,-0.8599046,19.3,20.3
00-0039139,J.Gibbs,Jahmyr Gibbs,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",DET,2024,9,REG,GB,11,65.0,1,0.0,0.0,2.0,3.8404434,0,1,2,11.0,0,0.0,0.0,12.0,14.0,1.0,-0.41846707,13.6,14.6
00-0039139,J.Gibbs,Jahmyr Gibbs,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",DET,2024,10,REG,HOU,19,71.0,0,0.0,0.0,3.0,-3.770042,0,2,3,37.0,0,0.0,0.0,-18.0,49.0,1.0,-2.2551463,10.8,12.8
00-0039139,J.Gibbs,Jahmyr Gibbs,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",DET,2024,11,REG,JAX,11,69.0,1,0.0,0.0,3.0,1.7990241,0,1,1,54.0,0,0.0,0.0,-3.0,57.0,1.0,3.2671144,18.3,19.3
00-0039139,J.Gibbs,Jahmyr Gibbs,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",DET,2024,12,REG,IND,21,90.0,2,0.0,0.0,7.0,3.006688,0,3,3,9.0,0,0.0,0.0,-12.0,21.0,1.0,0.46889815,21.9,24.9
00-0039139,J.Gibbs,Jahmyr Gibbs,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",DET,2024,13,REG,CHI,9,87.0,0,0.0,0.0,4.0,4.3564672,0,2,4,17.0,0,1.0,1.0,20.0,21.0,0.0,-2.7561378,8.4,10.4
00-0039139,J.Gibbs,Jahmyr Gibbs,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",DET,2024,14,REG,GB,15,43.0,0,0.0,0.0,2.0,-9.610375,0,6,6,30.0,1,0.0,0.0,-9.0,39.0,2.0,5.37577,13.3,19.3
00-0039139,J.Gibbs,Jahmyr Gibbs,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",DET,2024,15,REG,BUF,8,31.0,1,0.0,0.0,2.0,0.29676342,0,5,7,83.0,1,0.0,0.0,1.0,74.0,5.0,5.019007,23.4,28.4
00-0039139,J.Gibbs,Jahmyr Gibbs,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",DET,2024,16,REG,CHI,23,109.0,1,0.0,0.0,8.0,5.2487364,0,4,5,45.0,0,0.0,0.0,-10.0,48.0,2.0,2.077855,21.4,25.4
00-0039139,J.Gibbs,Jahmyr Gibbs,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",DET,2024,17,REG,SF,18,117.0,1,0.0,0.0,5.0,3.5562515,0,4,4,46.0,0,0.0,0.0,3.0,43.0,1.0,2.9387598,22.3,26.3
00-0039139,J.Gibbs,Jahmyr Gibbs,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",DET,2024,18,REG,MIN,23,139.0,3,0.0,0.0,8.0,1.8338602,0,5,5,31.0,1,0.0,0.0,-2.0,33.0,3.0,5.37901,41.0,46.0
00-0039139,J.Gibbs,Jahmyr Gibbs,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",DET,2024,20,POST,WAS,14,105.0,2,0.0,0.0,6.0,5.3464527,0,6,11,70.0,0,0.0,0.0,52.0,51.0,5.0,-1.8996373,29.5,35.5
00-0039165,Z.Charbonnet,Zach Charbonnet,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",SEA,2024,1,REG,DEN,8,12.0,0,0.0,0.0,0.0,-3.7287269,0,2,3,29.0,1,0.0,0.0,9.0,14.0,1.0,0.6229667,10.1,12.1
00-0039165,Z.Charbonnet,Zach Charbonnet,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",SEA,2024,2,REG,NE,14,38.0,1,0.0,0.0,2.0,-9.232642,0,5,5,31.0,0,0.0,0.0,-1.0,32.0,1.0,1.1578162,12.9,17.9
00-0039165,Z.Charbonnet,Zach Charbonnet,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",SEA,2024,3,REG,MIA,18,91.0,2,0.0,0.0,6.0,1.358764,0,3,4,16.0,0,0.0,0.0,-6.0,25.0,0.0,-4.7431345,22.7,25.7
00-0039165,Z.Charbonnet,Zach Charbonnet,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",SEA,2024,4,REG,DET,2,15.0,0,0.0,0.0,1.0,-0.26814243,0,5,5,39.0,0,0.0,0.0,-3.0,42.0,1.0,-0.6130643,5.4,10.4
00-0039165,Z.Charbonnet,Zach Charbonnet,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",SEA,2024,5,REG,NYG,2,11.0,0,0.0,0.0,1.0,0.7204899,0,3,5,19.0,0,0.0,0.0,-8.0,13.0,0.0,-1.6072491,3.0,6.0
00-0039165,Z.Charbonnet,Zach Charbonnet,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",SEA,2024,6,REG,SF,5,20.0,0,0.0,0.0,1.0,-0.20233117,0,1,1,15.0,0,0.0,0.0,-2.0,17.0,0.0,0.84330225,3.5,4.5
00-0039165,Z.Charbonnet,Zach Charbonnet,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",SEA,2024,7,REG,ATL,7,14.0,0,0.0,0.0,1.0,-0.87050366,0,1,1,-5.0,0,0.0,0.0,-5.0,0.0,0.0,-1.1098397,0.9,1.9
00-0039165,Z.Charbonnet,Zach Charbonnet,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",SEA,2024,8,REG,BUF,3,4.0,1,0.0,0.0,1.0,0.5256582,0,3,4,20.0,0,0.0,0.0,-2.0,26.0,1.0,0.31487665,8.4,11.4
00-0039165,Z.Charbonnet,Zach Charbonnet,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",SEA,2024,9,REG,LA,2,8.0,0,0.0,0.0,0.0,-0.7203638,0,2,3,25.0,0,0.0,0.0,-7.0,26.0,1.0,1.2664936,3.3,5.3
00-0039165,Z.Charbonnet,Zach Charbonnet,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",SEA,2024,11,REG,SF,4,3.0,0,0.0,0.0,1.0,-3.2376776,0,2,2,2.0,0,0.0,0.0,-7.0,9.0,0.0,-1.6264312,0.5,2.5
00-0039165,Z.Charbonnet,Zach Charbonnet,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",SEA,2024,12,REG,ARI,6,22.0,0,0.0,0.0,2.0,-1.0239363,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2
00-0039165,Z.Charbonnet,Zach Charbonnet,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",SEA,2024,13,REG,NYJ,4,28.0,1,0.0,0.0,3.0,3.1746473,0,2,3,13.0,0,0.0,0.0,2.0,12.0,0.0,-0.55523366,10.1,12.1
00-0039165,Z.Charbonnet,Zach Charbonnet,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",SEA,2024,14,REG,ARI,22,134.0,2,0.0,0.0,5.0,4.233213,0,7,7,59.0,0,0.0,0.0,-14.0,73.0,1.0,1.257233,31.3,38.3
00-0039165,Z.Charbonnet,Zach Charbonnet,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",SEA,2024,15,REG,GB,8,54.0,1,0.0,0.0,3.0,2.839999,0,1,4,12.0,0,0.0,0.0,4.0,9.0,0.0,-3.0277998,12.6,13.6
00-0039165,Z.Charbonnet,Zach Charbonnet,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",SEA,2024,16,REG,MIN,1,-1.0,0,0.0,0.0,0.0,-1.2107891,0,2,2,14.0,0,0.0,0.0,0.0,14.0,1.0,1.0369761,1.3,3.3
00-0039165,Z.Charbonnet,Zach Charbonnet,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",SEA,2024,17,REG,CHI,15,57.0,0,0.0,0.0,3.0,-2.9724548,0,3,3,19.0,0,0.0,0.0,-14.0,33.0,0.0,-0.6590147,7.6,10.6
00-0039165,Z.Charbonnet,Zach Charbonnet,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",SEA,2024,18,REG,LA,14,59.0,0,0.0,0.0,2.0,-0.6667921,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,5.9
00-0039244,C.Collier,Chris Collier,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pj0aengevekxp3j1psd6",LV,2024,17,REG,NO,3,6.0,0,0.0,0.0,0.0,-2.7101073,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6
00-0039244,C.Collier,Chris Collier,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pj0aengevekxp3j1psd6",LV,2024,18,REG,LAC,2,6.0,0,0.0,0.0,0.0,-0.29461226,0,1,2,-4.0,0,0.0,0.0,-5.0,1.0,0.0,-1.598185,0.2,1.2
00-0039299,G.Holani,George Holani,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x0f2kv9b6nw2vjloykm9",SEA,2024,14,REG,ARI,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,-1.0,0,0.0,0.0,-1.0,0.0,0.0,-0.4086968,-0.1,0.9
00-0039299,G.Holani,George Holani,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x0f2kv9b6nw2vjloykm9",SEA,2024,15,REG,GB,3,10.0,0,0.0,0.0,1.0,-0.7718284,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
00-0039325,C.Steele,Carson Steele,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lhkvntmjrt4fbsxi3hrt",KC,2024,1,REG,BAL,2,3.0,0,0.0,0.0,0.0,-1.0429523,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3
00-0039325,C.Steele,Carson Steele,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lhkvntmjrt4fbsxi3hrt",KC,2024,2,REG,CIN,7,24.0,0,1.0,1.0,4.0,2.1068802,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
00-0039325,C.Steele,Carson Steele,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lhkvntmjrt4fbsxi3hrt",KC,2024,3,REG,ATL,17,72.0,0,0.0,0.0,6.0,0.36020902,0,1,2,2.0,0,0.0,0.0,-6.0,8.0,0.0,-0.7914683,7.4,8.4
00-0039325,C.Steele,Carson Steele,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lhkvntmjrt4fbsxi3hrt",KC,2024,4,REG,LAC,2,6.0,0,1.0,1.0,0.0,-6.3413453,0,1,3,0.0,0,0.0,0.0,0.0,3.0,0.0,-1.7979796,-1.4,-0.4
00-0039325,C.Steele,Carson Steele,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lhkvntmjrt4fbsxi3hrt",KC,2024,5,REG,NO,5,12.0,0,1.0,0.0,2.0,-0.43021402,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2
00-0039325,C.Steele,Carson Steele,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lhkvntmjrt4fbsxi3hrt",KC,2024,7,REG,SF,6,17.0,0,0.0,0.0,1.0,-0.6264168,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7
00-0039325,C.Steele,Carson Steele,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lhkvntmjrt4fbsxi3hrt",KC,2024,8,REG,LV,2,6.0,0,0.0,0.0,0.0,-0.59095865,0,1,1,8.0,0,0.0,0.0,0.0,8.0,0.0,0.3711631,1.4,2.4
00-0039325,C.Steele,Carson Steele,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lhkvntmjrt4fbsxi3hrt",KC,2024,9,REG,TB,3,9.0,0,0.0,0.0,0.0,-1.9459713,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9
00-0039325,C.Steele,Carson Steele,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lhkvntmjrt4fbsxi3hrt",KC,2024,10,REG,DEN,2,3.0,0,0.0,0.0,0.0,-1.8390476,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3
00-0039325,C.Steele,Carson Steele,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lhkvntmjrt4fbsxi3hrt",KC,2024,11,REG,BUF,1,2.0,0,0.0,0.0,1.0,0.3496165,0,1,1,5.0,0,0.0,0.0,-3.0,8.0,0.0,-0.054127987,0.7,1.7
00-0039325,C.Steele,Carson Steele,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lhkvntmjrt4fbsxi3hrt",KC,2024,12,REG,CAR,1,4.0,0,0.0,0.0,0.0,0.15129182,0,1,2,9.0,0,0.0,0.0,-2.0,8.0,0.0,0.2822373,1.3,2.3
00-0039325,C.Steele,Carson Steele,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lhkvntmjrt4fbsxi3hrt",KC,2024,18,REG,DEN,8,25.0,0,0.0,0.0,0.0,-2.1347024,0,2,2,2.0,0,0.0,0.0,-6.0,8.0,0.0,-0.91231257,2.7,4.7
00-0039344,J.Brooks,Jonathon Brooks,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xo4zizexs7aezh1shgsv",CAR,2024,12,REG,KC,2,7.0,0,0.0,0.0,0.0,-0.5355387,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7
00-0039344,J.Brooks,Jonathon Brooks,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xo4zizexs7aezh1shgsv",CAR,2024,13,REG,TB,6,18.0,0,0.0,0.0,0.0,-1.1908875,0,3,3,23.0,0,0.0,0.0,-8.0,31.0,2.0,1.4566258,4.1,7.1
00-0039344,J.Brooks,Jonathon Brooks,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xo4zizexs7aezh1shgsv",CAR,2024,14,REG,PHI,1,-3.0,0,0.0,0.0,0.0,-1.0514995,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.3
00-0039361,B.Irving,Bucky Irving,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",TB,2024,1,REG,WAS,9,62.0,0,0.0,0.0,2.0,0.8437982,0,2,3,14.0,0,0.0,0.0,-14.0,18.0,0.0,-0.031933438,7.6,9.6
00-0039361,B.Irving,Bucky Irving,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",TB,2024,2,REG,DET,7,22.0,0,0.0,0.0,0.0,-0.41744122,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2
00-0039361,B.Irving,Bucky Irving,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",TB,2024,3,REG,DEN,9,70.0,0,0.0,0.0,3.0,3.331977,0,3,3,14.0,0,0.0,0.0,-5.0,19.0,1.0,0.969801,8.4,11.4
00-0039361,B.Irving,Bucky Irving,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",TB,2024,4,REG,PHI,10,49.0,1,0.0,0.0,3.0,3.1190767,0,1,2,6.0,0,0.0,0.0,-4.0,6.0,0.0,-0.7359275,11.5,12.5
00-0039361,B.Irving,Bucky Irving,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",TB,2024,5,REG,ATL,9,44.0,0,1.0,1.0,3.0,-5.2043276,0,2,2,12.0,0,0.0,0.0,-13.0,25.0,0.0,0.51254195,3.6,5.6
00-0039361,B.Irving,Bucky Irving,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",TB,2024,6,REG,NO,14,81.0,1,0.0,0.0,4.0,-0.37200695,0,2,2,24.0,0,0.0,0.0,-8.0,32.0,1.0,2.8328009,16.5,18.5
00-0039361,B.Irving,Bucky Irving,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",TB,2024,7,REG,BAL,9,23.0,1,0.0,0.0,2.0,0.06588255,0,3,3,54.0,0,0.0,0.0,5.0,49.0,3.0,3.1499183,13.7,16.7
00-0039361,B.Irving,Bucky Irving,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",TB,2024,8,REG,ATL,9,44.0,0,0.0,0.0,4.0,0.32762876,0,7,7,40.0,0,0.0,0.0,-20.0,60.0,1.0,0.8381172,8.4,15.4
00-0039361,B.Irving,Bucky Irving,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",TB,2024,9,REG,KC,7,24.0,0,0.0,0.0,1.0,-1.3064994,0,3,3,10.0,0,0.0,0.0,-9.0,19.0,0.0,-0.98650545,3.4,6.4
00-0039361,B.Irving,Bucky Irving,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",TB,2024,10,REG,SF,13,73.0,1,0.0,0.0,4.0,3.232967,0,3,3,14.0,0,0.0,0.0,-9.0,23.0,1.0,-0.6419976,14.7,17.7
00-0039361,B.Irving,Bucky Irving,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",TB,2024,12,REG,NYG,12,88.0,1,1.0,0.0,2.0,3.0258646,0,6,6,64.0,0,0.0,0.0,-13.0,77.0,2.0,4.0134735,21.2,27.2
00-0039361,B.Irving,Bucky Irving,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",TB,2024,13,REG,CAR,25,152.0,1,0.0,0.0,7.0,5.6228385,0,3,3,33.0,0,0.0,0.0,-12.0,45.0,2.0,2.346124,24.5,27.5
00-0039361,B.Irving,Bucky Irving,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",TB,2024,14,REG,LV,4,3.0,0,0.0,0.0,0.0,-2.9617913,0,1,1,15.0,0,0.0,0.0,-3.0,18.0,1.0,0.9976087,1.8,2.8
00-0039361,B.Irving,Bucky Irving,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",TB,2024,15,REG,LAC,15,117.0,0,0.0,0.0,3.0,4.053199,0,2,2,-4.0,0,0.0,0.0,-7.0,3.0,0.0,-1.7999886,11.3,13.3
00-0039361,B.Irving,Bucky Irving,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",TB,2024,16,REG,DAL,16,68.0,1,0.0,0.0,5.0,2.2873085,0,3,3,24.0,0,0.0,0.0,-11.0,35.0,1.0,2.1162434,15.2,18.2
00-0039361,B.Irving,Bucky Irving,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",TB,2024,17,REG,CAR,20,113.0,0,0.0,0.0,7.0,3.7633686,0,4,4,77.0,0,0.0,0.0,-13.0,90.0,3.0,5.503396,19.0,23.0
00-0039361,B.Irving,Bucky Irving,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",TB,2024,18,REG,NO,19,89.0,1,0.0,0.0,2.0,1.4674617,0,2,5,-5.0,0,0.0,0.0,-23.0,9.0,0.0,-3.5656261,14.4,16.4
00-0039361,B.Irving,Bucky Irving,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",TB,2024,19,POST,WAS,17,77.0,0,0.0,0.0,3.0,-1.0711657,0,2,2,6.0,1,0.0,0.0,-6.0,12.0,1.0,0.82391053,14.3,16.3
00-0039363,I.Guerendo,Isaac Guerendo,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vi0oa4oajc6ecgzr8l08",SF,2024,2,REG,MIN,1,0.0,0,0.0,0.0,0.0,-0.5834937,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039363,I.Guerendo,Isaac Guerendo,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vi0oa4oajc6ecgzr8l08",SF,2024,3,REG,LA,5,19.0,0,0.0,0.0,0.0,-0.12907702,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9
00-0039363,I.Guerendo,Isaac Guerendo,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vi0oa4oajc6ecgzr8l08",SF,2024,4,REG,NE,1,0.0,0,0.0,0.0,0.0,-0.42413026,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039363,I.Guerendo,Isaac Guerendo,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vi0oa4oajc6ecgzr8l08",SF,2024,5,REG,ARI,5,22.0,0,0.0,0.0,1.0,0.10141502,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2
00-0039363,I.Guerendo,Isaac Guerendo,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vi0oa4oajc6ecgzr8l08",SF,2024,6,REG,SEA,10,99.0,0,0.0,0.0,3.0,4.1687727,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,9.9
00-0039363,I.Guerendo,Isaac Guerendo,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vi0oa4oajc6ecgzr8l08",SF,2024,7,REG,KC,1,2.0,0,0.0,0.0,0.0,-0.4941254,0,1,1,5.0,0,1.0,0.0,1.0,4.0,1.0,0.39284694,0.7,1.7
00-0039363,I.Guerendo,Isaac Guerendo,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vi0oa4oajc6ecgzr8l08",SF,2024,8,REG,DAL,14,85.0,1,0.0,0.0,4.0,4.1675467,0,3,4,17.0,0,0.0,0.0,6.0,16.0,1.0,-0.31071395,16.2,19.2
00-0039363,I.Guerendo,Isaac Guerendo,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vi0oa4oajc6ecgzr8l08",SF,2024,10,REG,TB,1,0.0,0,0.0,0.0,0.0,-0.576378,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039363,I.Guerendo,Isaac Guerendo,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vi0oa4oajc6ecgzr8l08",SF,2024,13,REG,BUF,4,19.0,1,0.0,0.0,1.0,1.0754505,0,1,1,-3.0,0,0.0,0.0,-5.0,2.0,0.0,-0.8692365,7.6,8.6
00-0039363,I.Guerendo,Isaac Guerendo,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vi0oa4oajc6ecgzr8l08",SF,2024,14,REG,CHI,15,78.0,2,0.0,0.0,3.0,1.9505161,0,2,2,50.0,0,0.0,0.0,26.0,24.0,2.0,4.9476438,24.8,26.8
00-0039363,I.Guerendo,Isaac Guerendo,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vi0oa4oajc6ecgzr8l08",SF,2024,15,REG,LA,16,57.0,0,0.0,0.0,3.0,-2.746531,0,4,4,18.0,0,0.0,0.0,-3.0,21.0,1.0,-0.17864743,7.5,11.5
00-0039363,I.Guerendo,Isaac Guerendo,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vi0oa4oajc6ecgzr8l08",SF,2024,17,REG,DET,9,34.0,0,0.0,0.0,3.0,-1.1639796,0,4,4,65.0,0,0.0,0.0,25.0,40.0,2.0,2.5526319,9.9,13.9
00-0039363,I.Guerendo,Isaac Guerendo,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vi0oa4oajc6ecgzr8l08",SF,2024,18,REG,ARI,2,5.0,0,0.0,0.0,0.0,-0.4939188,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
00-0039364,S.Vaki,Sione Vaki,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kpheugqezo5wlqou2mrd",DET,2024,2,REG,TB,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,17.0,0,0.0,0.0,15.0,2.0,1.0,3.637429,1.7,2.7
00-0039364,S.Vaki,Sione Vaki,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kpheugqezo5wlqou2mrd",DET,2024,6,REG,DAL,1,5.0,0,0.0,0.0,0.0,-0.6608062,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
00-0039364,S.Vaki,Sione Vaki,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kpheugqezo5wlqou2mrd",DET,2024,11,REG,JAX,5,9.0,0,0.0,0.0,0.0,-2.5138745,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9
00-0039364,S.Vaki,Sione Vaki,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kpheugqezo5wlqou2mrd",DET,2024,16,REG,CHI,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,20.0,0,0.0,0.0,2.0,18.0,1.0,0.5965126,2.0,4.0
00-0039373,A.Estime,Audric Estime,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cb8k8fqbi3rnecaiqrcy",DEN,2024,1,REG,SEA,2,14.0,0,1.0,0.0,1.0,0.4492261,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4
00-0039373,A.Estime,Audric Estime,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cb8k8fqbi3rnecaiqrcy",DEN,2024,6,REG,LAC,2,13.0,0,0.0,0.0,1.0,0.09102437,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3
