player_id,player_name,player_abbr,game_id,week,recent_team,opponent_team,season,season_type,position,headshot_url,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,fantasy_points,fantasy_points_ppr,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected
00-0034791,Nick Chubb,N.Chubb,2024_14_CLE_PIT,14,CLE,PIT,2024,REG,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a8ib0haur75wrhqrbtyo",11,48.0,0,0.0,0.0,2.0,1.2586949,0,0,1,0.0,0,0.0,0.0,-5.0,0.0,0.0,-6.2546377,4.8,4.8,32.0,2.9,16.0,1.5,0.0,3.8760416666666657,9.090909090909092,2.8152,35.462586536490825,9.537413463509175,0.9537413463509175,0.4
00-0035973,Patrick Taylor,P.Taylor,2024_18_SF_ARI,18,SF,ARI,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nd1utxii5exwfoujq5a4",17,109.0,0,0.0,0.0,8.0,2.5992072,0,1,4,12.0,0,0.0,0.0,24.0,7.0,1.0,-4.022974,12.1,13.1,55.0,3.2,54.0,3.2,0.0,2.915229357798165,17.647058823529413,2.5545000000000004,77.28894838916501,30.711051610834986,1.9194407256771866,0.5
00-0037256,Rachaad White,R.White,2024_01_WAS_TB,1,TB,WAS,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",15,31.0,0,0.0,0.0,1.0,-5.778701,0,6,6,75.0,0,0.0,0.0,-31.0,106.0,2.0,5.3655353,10.6,16.6,-2.0,-0.1,33.0,2.2,0.0,7.836451612903226,13.333333333333334,2.6026000000000002,63.20283578131702,-32.20283578131702,-2.146855718754468,0.2
00-0037256,Rachaad White,R.White,2024_02_TB_DET,2,TB,DET,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",10,18.0,0,0.0,0.0,0.0,-3.5589688,0,1,1,5.0,0,0.0,0.0,-6.0,11.0,0.0,-0.1021336,2.3,3.3,2.0,0.2,16.0,1.6,1.0,7.168333333333333,30.0,2.7675555555555555,30.512728420544086,-12.512728420544086,-1.2512728420544086,0.2
00-0037256,Rachaad White,R.White,2024_04_PHI_TB,4,TB,PHI,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",10,49.0,0,0.0,0.0,4.0,-0.16070397,0,2,3,35.0,0,0.0,0.0,-6.0,39.0,2.0,2.2899172,8.4,10.4,21.0,2.1,28.0,2.8,1.0,4.814285714285714,30.0,3.22425,39.0484011574247,9.9515988425753,0.9951598842575301,0.4
00-0037256,Rachaad White,R.White,2024_05_TB_ATL,5,TB,ATL,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",10,72.0,0,0.0,0.0,2.0,1.3151561,0,3,3,-6.0,0,0.0,0.0,-15.0,9.0,0.0,-3.096616,6.6,9.6,16.0,1.6,56.0,5.6,0.0,2.6954166666666666,20.0,2.7548749999999997,35.72840094303111,36.27159905696889,3.627159905696889,0.3
00-0037256,Rachaad White,R.White,2024_07_BAL_TB,7,TB,BAL,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",10,40.0,0,0.0,0.0,2.0,-0.54565036,0,6,6,71.0,2,0.0,0.0,-4.0,75.0,4.0,8.287898,23.1,29.1,19.0,1.9,21.0,2.1,0.0,3.30325,20.0,2.466888888888889,49.63514373164266,-9.635143731642657,-0.9635143731642657,0.3
00-0037256,Rachaad White,R.White,2024_10_SF_TB,10,TB,SF,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",10,31.0,0,0.0,0.0,2.0,-1.9830096,0,6,7,39.0,1,0.0,0.0,6.0,33.0,3.0,4.9722595,13.0,19.0,18.0,1.8,13.0,1.3,0.0,4.460967741935484,20.0,2.584888888888889,35.51155626699892,-4.511556266998923,-0.4511556266998923,0.5
00-0037256,Rachaad White,R.White,2024_12_TB_NYG,12,TB,NYG,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",12,37.0,1,0.0,0.0,3.0,-3.3489692,0,1,1,10.0,0,0.0,0.0,-7.0,17.0,1.0,0.3916275,10.7,11.7,14.0,1.2,23.0,1.9,0.0,4.8810810810810805,16.666666666666664,2.797181818181818,37.626235193829835,-0.6262351938298352,-0.05218626615248626,0.5
00-0037256,Rachaad White,R.White,2024_13_TB_CAR,13,TB,CAR,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",11,76.0,0,0.0,0.0,3.0,1.7207422,0,1,1,2.0,0,0.0,0.0,-6.0,8.0,0.0,-0.5135232,7.8,8.8,17.0,1.5,59.0,5.4,0.0,2.720131578947368,18.181818181818183,2.3489999999999998,49.208857078521405,26.791142921478595,2.435558447407145,0.36363636363636365
00-0037256,Rachaad White,R.White,2024_14_LV_TB,14,TB,LV,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",17,90.0,1,0.0,0.0,6.0,2.502799,0,2,3,19.0,1,0.0,0.0,-1.0,19.0,2.0,1.478679,22.9,24.9,37.0,2.2,53.0,3.1,4.0,3.2485555555555554,52.94117647058824,2.5502499999999997,65.97106007578608,24.028939924213915,1.4134670543655243,0.6470588235294118
00-0037256,Rachaad White,R.White,2024_15_TB_LAC,15,TB,LAC,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",15,64.0,0,1.0,1.0,3.0,-4.6822796,0,2,2,17.0,1,0.0,0.0,-11.0,28.0,1.0,0.27988806,12.1,14.1,28.0,1.9,36.0,2.4,2.0,4.51890625,6.666666666666667,2.5995714285714286,66.59159323680231,-2.5915932368023107,-0.17277288245348738,0.4
00-0031687,Raheem Mostert,R.Mostert,2024_05_MIA_NE,5,MIA,NE,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ayii5q2am51xeipp1h8v",19,80.0,0,0.0,0.0,3.0,0.08006012,0,2,2,18.0,0,0.0,0.0,1.0,17.0,1.0,3.0928655,9.8,11.8,37.0,1.9,43.0,2.3,0.0,4.165750000000001,21.052631578947366,3.0534210526315793,90.49820735568474,-10.498207355684741,-0.5525372292465653,0.47368421052631576
00-0031687,Raheem Mostert,R.Mostert,2024_07_MIA_IND,7,MIA,IND,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ayii5q2am51xeipp1h8v",11,50.0,0,1.0,1.0,2.0,-8.134865,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,42.0,3.8,8.0,0.7,0.0,4.916,9.090909090909092,2.8355,43.48884934970784,2.5111506502921586,0.2790167389213509,0.5555555555555556
00-0031687,Raheem Mostert,R.Mostert,2024_09_MIA_BUF,9,MIA,BUF,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ayii5q2am51xeipp1h8v",10,56.0,0,1.0,1.0,3.0,-4.7633023,0,2,2,32.0,0,0.0,0.0,3.0,29.0,2.0,4.6986775,6.8,8.8,21.0,2.1,35.0,3.5,1.0,3.9492857142857147,0.0,2.954125,52.10888369772201,3.891116302277993,0.3891116302277993,0.5
00-0039875,Ray Davis,R.Davis,2024_06_BUF_NYJ,6,BUF,NYJ,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xm8csnleyxsop4pldyby",20,97.0,0,0.0,0.0,5.0,3.1694875,0,3,3,55.0,0,0.0,0.0,42.0,13.0,1.0,3.5352635,15.2,18.2,49.0,2.5,48.0,2.4,1.0,3.6916494845360828,20.0,2.8402105263157895,89.75689528830878,7.243104711691217,0.36215523558456086,0.45
00-0039875,Ray Davis,R.Davis,2024_13_SF_BUF,13,BUF,SF,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xm8csnleyxsop4pldyby",11,63.0,1,0.0,0.0,5.0,4.372079,0,1,1,4.0,0,0.0,0.0,2.0,2.0,0.0,-0.1403976,12.7,13.7,35.0,3.2,28.0,2.5,1.0,3.134920634920635,54.54545454545454,2.903181818181818,39.46946860808962,23.53053139191038,2.1391392174463983,0.6363636363636364
00-0039875,Ray Davis,R.Davis,2024_18_BUF_NE,18,BUF,NE,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xm8csnleyxsop4pldyby",15,64.0,0,0.0,0.0,3.0,-0.01841501,0,2,3,1.0,1,0.0,0.0,-8.0,6.0,1.0,2.6461196,12.5,14.5,37.0,2.5,27.0,1.8,1.0,4.525,26.666666666666668,3.131642857142857,53.35140768283299,10.648592317167008,0.7099061544778006,0.4666666666666667
00-0036875,Rhamondre Stevenson,R.Stevenson,2024_01_NE_CIN,1,NE,CIN,2024,REG,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ro2fqabc4qndtnxykvm7",25,120.0,1,1.0,0.0,8.0,0.0029243291,0,3,3,6.0,0,0.0,0.0,-3.0,9.0,0.0,-1.9914696,18.6,21.6,45.0,1.8,75.0,3.0,2.0,3.506,24.0,3.060636363636364,62.08068044436695,21.919319555633052,1.2177399753129474,0.3888888888888889
00-0036875,Rhamondre Stevenson,R.Stevenson,2024_02_SEA_NE,2,NE,SEA,2024,REG,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ro2fqabc4qndtnxykvm7",21,81.0,1,1.0,0.0,3.0,-1.2247378,0,2,5,9.0,0,0.0,0.0,18.0,12.0,0.0,-1.8485324,15.0,17.0,39.0,1.9,42.0,2.0,1.0,3.395925925925926,33.33333333333333,2.57415,75.01901500049759,5.980984999502411,0.2848088095001148,0.3333333333333333
00-0036875,Rhamondre Stevenson,R.Stevenson,2024_04_NE_SF,4,NE,SF,2024,REG,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ro2fqabc4qndtnxykvm7",13,43.0,0,1.0,1.0,1.0,-11.08938,0,4,5,19.0,0,0.0,0.0,-17.0,30.0,1.0,-0.42461482,4.2,8.2,26.0,2.0,17.0,1.3,1.0,4.468139534883721,30.76923076923077,2.7815,35.160042871848546,7.839957128151454,0.6030736252424196,0.46153846153846156
00-0036875,Rhamondre Stevenson,R.Stevenson,2024_05_MIA_NE,5,NE,MIA,2024,REG,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ro2fqabc4qndtnxykvm7",12,89.0,1,0.0,0.0,3.0,1.8529837,0,4,4,3.0,0,0.0,0.0,-18.0,21.0,1.0,-0.31648347,15.2,19.2,46.0,3.8,43.0,3.6,0.0,2.7102247191011233,25.0,2.8168333333333337,51.79779865974977,36.20220134025023,3.2911092127500208,0.5454545454545454
00-0036875,Rhamondre Stevenson,R.Stevenson,2024_08_NYJ_NE,8,NE,NYJ,2024,REG,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ro2fqabc4qndtnxykvm7",20,48.0,2,0.0,0.0,5.0,-0.25054583,0,3,3,17.0,0,0.0,0.0,1.0,16.0,0.0,0.75041705,20.5,23.5,12.0,0.6,36.0,1.8,2.0,6.651458333333333,5.0,3.2348124999999994,68.98870506843514,-20.988705068435138,-1.0494352534217568,0.35
00-0036875,Rhamondre Stevenson,R.Stevenson,2024_09_NE_TEN,9,NE,TEN,2024,REG,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ro2fqabc4qndtnxykvm7",10,16.0,1,0.0,0.0,2.0,-2.403817,0,5,5,38.0,1,0.0,0.0,-6.0,44.0,2.0,6.055767,17.4,22.4,10.0,1.0,6.0,0.6,0.0,8.518125,30.0,2.8524444444444446,29.694211482135564,-13.694211482135564,-1.3694211482135565,0.4
00-0036875,Rhamondre Stevenson,R.Stevenson,2024_10_NE_CHI,10,NE,CHI,2024,REG,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ro2fqabc4qndtnxykvm7",20,74.0,0,0.0,0.0,3.0,0.12811014,0,1,1,3.0,0,0.0,0.0,-5.0,8.0,0.0,-1.0189767,7.7,8.7,29.0,1.5,45.0,2.3,1.0,4.0452702702702705,45.0,2.9966000000000004,70.43453080501807,3.5654691949819295,0.17827345974909647,0.55
00-0036875,Rhamondre Stevenson,R.Stevenson,2024_11_LA_NE,11,NE,LA,2024,REG,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ro2fqabc4qndtnxykvm7",20,73.0,0,0.0,0.0,3.0,-6.019588,0,4,4,16.0,0,1.0,0.0,-11.0,27.0,0.0,4.2691154,8.9,12.9,49.0,2.5,24.0,1.2,0.0,3.8812328767123287,15.0,2.641736842105263,66.94448684122077,6.055513158779235,0.3027756579389617,0.5
00-0036875,Rhamondre Stevenson,R.Stevenson,2024_13_IND_NE,13,NE,IND,2024,REG,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ro2fqabc4qndtnxykvm7",18,73.0,0,1.0,0.0,2.0,-4.8029976,0,3,3,21.0,0,0.0,0.0,2.0,19.0,2.0,0.64175856,9.4,12.4,36.0,2.0,37.0,2.1,1.0,3.76068493150685,27.77777777777778,2.7770625000000004,67.4177233333812,5.582276666618796,0.310126481478822,0.4444444444444444
00-0036875,Rhamondre Stevenson,R.Stevenson,2024_15_NE_ARI,15,NE,ARI,2024,REG,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ro2fqabc4qndtnxykvm7",13,69.0,0,0.0,0.0,5.0,0.3091021,0,1,1,16.0,0,0.0,0.0,-7.0,23.0,1.0,1.3747326,8.5,9.5,27.0,2.1,42.0,3.2,3.0,3.212173913043478,30.76923076923077,2.8385833333333337,57.58204607135474,11.417953928645261,0.8783041483573277,0.46153846153846156
00-0036875,Rhamondre Stevenson,R.Stevenson,2024_16_NE_BUF,16,NE,BUF,2024,REG,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ro2fqabc4qndtnxykvm7",12,60.0,1,1.0,1.0,3.0,-2.9246519,0,1,1,13.0,0,0.0,0.0,-5.0,18.0,1.0,1.9459676,11.3,12.3,29.0,2.4,31.0,2.6,2.0,3.597166666666666,0.0,2.8085454545454542,46.466811843550005,13.533188156449995,1.1277656797041662,0.5
00-0036139,Rico Dowdle,R.Dowdle,2024_04_DAL_NYG,4,DAL,NYG,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu",11,46.0,0,0.0,0.0,3.0,0.7295199,0,1,1,15.0,1,0.0,0.0,-4.0,19.0,1.0,3.0613782,12.1,13.1,24.0,2.2,22.0,2.0,0.0,3.6902173913043477,18.181818181818183,2.8029,43.50400050106131,2.495999498938687,0.22690904535806247,0.5454545454545454
00-0036139,Rico Dowdle,R.Dowdle,2024_05_DAL_PIT,5,DAL,PIT,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu",20,87.0,0,1.0,0.0,6.0,0.67860734,0,2,2,27.0,1,0.0,0.0,18.0,9.0,2.0,3.6301765,17.4,19.4,52.0,2.6,35.0,1.8,3.0,3.3932183908045976,20.0,2.650052631578947,86.59774985297551,0.402250147024489,0.02011250735122445,0.5
00-0036139,Rico Dowdle,R.Dowdle,2024_09_DAL_ATL,9,DAL,ATL,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu",12,75.0,0,0.0,0.0,4.0,3.0656195,0,5,6,32.0,1,0.0,0.0,-5.0,35.0,3.0,2.1274812,16.7,21.7,54.0,4.5,21.0,1.8,0.0,2.872133333333333,0.0,2.984833333333333,48.812322600642794,5.187677399357206,0.5187677399357206,0.4
00-0036139,Rico Dowdle,R.Dowdle,2024_10_PHI_DAL,10,DAL,PHI,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu",12,53.0,0,0.0,0.0,2.0,-1.4396424,0,3,3,3.0,0,0.0,0.0,-5.0,8.0,0.0,-1.8693496,5.6,8.6,26.0,2.2,27.0,2.3,0.0,3.318679245283019,0.0,2.6449090909090907,70.28447712560096,-17.284477125600958,-1.4403730938000798,0.25
00-0036139,Rico Dowdle,R.Dowdle,2024_11_HOU_DAL,11,DAL,HOU,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu",10,28.0,0,0.0,0.0,1.0,-3.1625583,0,2,5,6.0,0,0.0,0.0,-13.0,17.0,1.0,-1.6210809,3.4,5.4,5.0,0.5,23.0,2.3,0.0,4.276071428571429,20.0,2.4981250000000004,22.635702899454397,5.364297100545603,0.5364297100545603,0.2
00-0036139,Rico Dowdle,R.Dowdle,2024_12_DAL_WAS,12,DAL,WAS,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu",19,86.0,0,1.0,1.0,3.0,-4.866983,0,3,3,12.0,0,0.0,0.0,-8.0,20.0,1.0,0.18730162,7.8,10.8,52.0,2.7,34.0,1.8,0.0,3.3731395348837205,0.0,2.544,85.35482289456903,0.6451771054309745,0.033956689759524976,0.631578947368421
00-0036139,Rico Dowdle,R.Dowdle,2024_13_NYG_DAL,13,DAL,NYG,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu",22,112.0,1,0.0,0.0,6.0,-0.4971696,0,3,3,11.0,0,0.0,0.0,-9.0,20.0,0.0,-0.81515694,18.3,21.3,112.0,5.1,0.0,0.0,0.0,3.1756249999999997,36.36363636363637,2.6622105263157887,63.656493756891344,44.343506243108656,2.1115955353861264,0.47619047619047616
00-0036139,Rico Dowdle,R.Dowdle,2024_14_CIN_DAL,14,DAL,CIN,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu",18,131.0,0,0.0,0.0,5.0,4.341259,0,1,2,10.0,0,0.0,0.0,5.0,5.0,1.0,0.34870097,14.1,15.1,78.0,4.3,53.0,2.9,2.0,2.588320610687023,22.22222222222222,2.451941176470588,89.78462808737729,41.215371912622714,2.2897428840345952,0.5555555555555556
00-0036139,Rico Dowdle,R.Dowdle,2024_15_DAL_CAR,15,DAL,CAR,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu",25,149.0,0,0.0,0.0,7.0,5.1773553,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,14.9,69.0,2.8,80.0,3.2,2.0,2.898322147651007,12.0,2.71996,113.96919359168646,31.030806408313538,1.2929502670130641,0.5416666666666666
00-0036139,Rico Dowdle,R.Dowdle,2024_16_TB_DAL,16,DAL,TB,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu",13,23.0,0,0.0,0.0,0.0,-8.674969,0,3,3,28.0,0,0.0,0.0,0.0,28.0,0.0,1.7150942,5.1,8.1,14.0,1.1,9.0,0.7,0.0,7.6121739130434785,53.84615384615385,3.0865454545454543,50.128255522400565,-27.128255522400565,-2.086788886338505,0.15384615384615385
00-0036139,Rico Dowdle,R.Dowdle,2024_17_DAL_PHI,17,DAL,PHI,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu",23,104.0,0,1.0,1.0,6.0,-4.0679946,0,1,1,4.0,0,0.0,0.0,-6.0,10.0,0.0,-0.10435566,8.8,9.8,60.0,2.6,44.0,1.9,2.0,3.6284615384615386,0.0,2.900318181818182,77.3342664391348,17.665733560865206,0.8412254076602479,0.3333333333333333
00-0036139,Rico Dowdle,R.Dowdle,2024_18_WAS_DAL,18,DAL,WAS,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu",22,72.0,1,0.0,0.0,4.0,-1.9738392,0,2,3,12.0,0,0.0,0.0,-10.0,24.0,1.0,-2.6213677,14.4,16.4,37.0,1.7,35.0,1.6,0.0,3.9788888888888883,13.636363636363635,2.283277777777778,94.30458141139466,-22.304581411394665,-1.0138446096088485,0.36363636363636365
00-0037557,Ronnie Rivers,R.Rivers,2024_18_SEA_LA,18,LA,SEA,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xjumjdizgaw4gicg6gbb",12,48.0,0,0.0,0.0,1.0,-1.83206,0,4,5,34.0,0,0.0,0.0,-19.0,51.0,1.0,0.05305729,8.2,12.2,36.0,3.0,12.0,1.0,0.0,3.445833333333334,0.0,2.6123333333333334,44.28242047715045,3.7175795228495474,0.30979829357079564,0.4166666666666667
00-0039021,Roschon Johnson,R.Johnson,2024_05_CAR_CHI,5,CHI,CAR,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skajjk8i3zdrvzqmucww",10,25.0,2,0.0,0.0,3.0,-3.612939,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,19.0,1.9,6.0,0.6,0.0,4.0828,40.0,2.4116,33.94268909432341,-8.942689094323413,-0.8942689094323413,0.2
00-0039021,Roschon Johnson,R.Johnson,2024_11_GB_CHI,11,CHI,GB,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skajjk8i3zdrvzqmucww",10,33.0,1,0.0,0.0,3.0,2.2417333,0,1,1,8.0,0,0.0,0.0,2.0,6.0,1.0,2.3629718,10.1,11.1,9.0,0.9,24.0,2.4,0.0,3.5024242424242424,50.0,2.5858999999999996,28.074483165454986,4.925516834545014,0.49255168345450145,0.7
00-0034844,Saquon Barkley,S.Barkley,2024_01_GB_PHI,1,PHI,GB,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ugiuanl8bf6uoya5mgid",24,109.0,2,0.0,0.0,6.0,0.019751176,0,2,2,23.0,1,0.0,0.0,20.0,3.0,1.0,3.1534894,31.2,33.2,78.0,3.3,31.0,1.3,0.0,3.089816513761468,25.0,2.6635000000000004,82.1608297390818,26.839170260918195,1.1182987608715915,0.5
00-0034844,Saquon Barkley,S.Barkley,2024_02_ATL_PHI,2,PHI,ATL,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ugiuanl8bf6uoya5mgid",22,95.0,0,0.0,0.0,3.0,-2.9796376,1,4,5,21.0,0,0.0,0.0,4.0,17.0,3.0,2.276421,13.6,17.6,44.0,2.0,51.0,2.3,1.0,3.6426315789473676,13.636363636363635,2.456526315789474,94.65085991663321,-6.650859916633209,-0.33254299583166047,0.4
00-0034844,Saquon Barkley,S.Barkley,2024_03_PHI_NO,3,PHI,NO,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ugiuanl8bf6uoya5mgid",17,147.0,2,0.0,0.0,7.0,6.2973585,1,4,4,9.0,0,0.0,0.0,-8.0,17.0,0.0,-1.5778987,29.6,33.6,113.0,6.6,34.0,2.0,0.0,2.31530612244898,11.76470588235294,2.8009374999999994,60.47033613169972,86.52966386830028,5.089980227547075,0.47058823529411764
00-0034844,Saquon Barkley,S.Barkley,2024_04_PHI_TB,4,PHI,TB,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ugiuanl8bf6uoya5mgid",10,84.0,0,0.0,0.0,2.0,2.230746,0,2,4,32.0,0,0.0,0.0,31.0,27.0,1.0,0.9749764,11.6,13.6,75.0,7.5,9.0,0.9,0.0,2.229285714285715,40.0,2.582777777777778,31.364166507773604,49.635833492226396,5.515092610247377,0.3333333333333333
00-0034844,Saquon Barkley,S.Barkley,2024_06_CLE_PHI,6,PHI,CLE,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ugiuanl8bf6uoya5mgid",18,47.0,0,0.0,0.0,1.0,-5.8232765,0,2,2,7.0,0,0.0,0.0,-8.0,15.0,0.0,-0.87673056,5.4,7.4,20.0,1.1,27.0,1.5,1.0,5.221914893617022,44.44444444444444,2.832533333333333,69.94205569574517,-22.942055695745168,-1.2745586497636205,0.2777777777777778
00-0034844,Saquon Barkley,S.Barkley,2024_07_PHI_NYG,7,PHI,NYG,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ugiuanl8bf6uoya5mgid",17,176.0,1,0.0,0.0,6.0,8.977637,0,2,3,11.0,0,0.0,0.0,-15.0,17.0,0.0,-1.2316445,24.7,26.7,115.0,6.8,61.0,3.6,4.0,2.15125,11.76470588235294,2.7088124999999996,83.57746804113462,92.42253195886538,5.436619526992081,0.35294117647058826
00-0034844,Saquon Barkley,S.Barkley,2024_08_PHI_CIN,8,PHI,CIN,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ugiuanl8bf6uoya5mgid",22,108.0,0,0.0,0.0,5.0,0.8201478,0,1,1,3.0,0,0.0,0.0,3.0,0.0,0.0,-0.041780654,11.1,12.1,55.0,2.5,53.0,2.4,0.0,3.4240740740740736,36.36363636363637,2.6855,92.64553983424875,8.354460165751249,0.39783143646434516,0.47619047619047616
00-0034844,Saquon Barkley,S.Barkley,2024_09_JAX_PHI,9,PHI,JAX,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ugiuanl8bf6uoya5mgid",27,159.0,1,1.0,1.0,5.0,-4.333561,0,3,4,40.0,1,0.0,0.0,29.0,15.0,3.0,4.6655083,29.9,32.9,105.0,3.9,54.0,2.0,1.0,3.5208176100628927,11.11111111111111,2.7787999999999995,129.95116395269636,29.048836047303638,1.0758828165668015,0.5555555555555556
00-0034844,Saquon Barkley,S.Barkley,2024_10_PHI_DAL,10,PHI,DAL,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ugiuanl8bf6uoya5mgid",14,66.0,0,0.0,0.0,4.0,0.94105786,0,1,1,12.0,0,0.0,0.0,-9.0,21.0,1.0,2.412175,7.8,8.8,45.0,3.2,21.0,1.5,0.0,4.011515151515152,7.142857142857142,2.8859285714285714,65.04634963881638,0.9536503611836196,0.06811788294168711,0.42857142857142855
00-0034844,Saquon Barkley,S.Barkley,2024_11_WAS_PHI,11,PHI,WAS,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ugiuanl8bf6uoya5mgid",26,146.0,2,0.0,0.0,7.0,6.1470475,0,2,3,52.0,0,0.0,0.0,9.0,47.0,1.0,3.788334,31.8,33.8,87.0,3.3,59.0,2.3,0.0,3.11554794520548,23.076923076923077,2.71748,124.0072998643273,21.992700135672706,0.8458730821412579,0.5
00-0034844,Saquon Barkley,S.Barkley,2024_12_PHI_LA,12,PHI,LA,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ugiuanl8bf6uoya5mgid",26,255.0,2,0.0,0.0,7.0,15.063004,0,4,4,47.0,0,0.0,0.0,1.0,46.0,2.0,3.510437,42.2,46.2,191.0,7.3,64.0,2.5,3.0,2.311725490196079,34.61538461538461,3.002884615384615,105.22830371923835,149.77169628076166,5.760449856952372,0.5384615384615384
