player_id,player_abbr,player_name,position,headshot_url,recent_team,season,week,season_type,opponent_team,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0034613,T.Hudson,Tanner Hudson,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fbtxfvqvgv0al8msbr1e",CIN,2024,1,REG,NE,2,3,18.0,0,1.0,1.0,13.0,10.0,0.0,-5.744859,0,1.3846154,0.10344828,0.08024691,0.21134526,0.0,-0.2,1.8
00-0034613,T.Hudson,Tanner Hudson,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fbtxfvqvgv0al8msbr1e",CIN,2024,7,REG,CLE,0,1,0.0,0,0.0,0.0,30.0,0.0,0.0,-1.4842052,0,0.0,0.041666668,0.115384616,0.14326923,0.0,0.0,0.0
00-0034613,T.Hudson,Tanner Hudson,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fbtxfvqvgv0al8msbr1e",CIN,2024,9,REG,LV,2,3,14.0,0,0.0,0.0,6.0,9.0,2.0,3.1897397,0,2.3333333,0.08108108,0.028708134,0.14171731,0.0,1.4,3.4
00-0034613,T.Hudson,Tanner Hudson,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fbtxfvqvgv0al8msbr1e",CIN,2024,10,REG,BAL,6,7,42.0,1,0.0,0.0,20.0,27.0,3.0,3.6185381,0,2.1,0.12962963,0.040816326,0.22301587,0.0,10.3,16.3
00-0034613,T.Hudson,Tanner Hudson,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fbtxfvqvgv0al8msbr1e",CIN,2024,11,REG,LAC,2,2,13.0,0,0.0,0.0,10.0,3.0,0.0,0.20740296,0,1.3,0.04347826,0.02053388,0.07959111,0.0,1.3,3.3
00-0034613,T.Hudson,Tanner Hudson,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fbtxfvqvgv0al8msbr1e",CIN,2024,13,REG,PIT,4,4,28.0,0,0.0,0.0,6.0,22.0,2.0,2.7138524,0,4.6666665,0.10810811,0.027272727,0.18125308,0.0,2.8,6.8
00-0034613,T.Hudson,Tanner Hudson,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fbtxfvqvgv0al8msbr1e",CIN,2024,14,REG,DAL,1,1,19.0,0,0.0,0.0,5.0,14.0,1.0,1.5716041,0,3.8,0.023255814,0.01831502,0.047704235,0.0,1.9,2.9
00-0034613,T.Hudson,Tanner Hudson,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fbtxfvqvgv0al8msbr1e",CIN,2024,15,REG,TEN,1,1,9.0,0,0.0,0.0,5.0,4.0,0.0,0.5971815,0,1.8,0.028571429,0.020491803,0.057201404,0.0,0.9,1.9
00-0034613,T.Hudson,Tanner Hudson,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fbtxfvqvgv0al8msbr1e",CIN,2024,18,REG,PIT,1,1,11.0,0,0.0,0.0,3.0,8.0,1.0,1.657077,0,3.6666667,0.02173913,0.015873017,0.043719806,0.0,1.1,2.1
00-0034646,B.Powell,Brandon Powell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kpggzzkazhxoq4e77xho",MIN,2024,2,REG,SF,2,2,16.0,0,0.0,0.0,11.0,5.0,2.0,2.6972206,0,1.4545455,0.083333336,0.06077348,0.16754143,0.0,1.6,3.6
00-0034646,B.Powell,Brandon Powell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kpggzzkazhxoq4e77xho",MIN,2024,3,REG,HOU,1,2,13.0,0,0.0,0.0,23.0,0.0,0.0,-0.46128333,0,0.5652174,0.08,0.12568305,0.20797814,0.0,1.3,2.3
00-0034646,B.Powell,Brandon Powell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kpggzzkazhxoq4e77xho",MIN,2024,4,REG,GB,0,2,0.0,0,0.0,0.0,33.0,0.0,0.0,-2.0485194,0,0.0,0.074074075,0.12043796,0.19541769,0.0,0.0,0.0
00-0034646,B.Powell,Brandon Powell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kpggzzkazhxoq4e77xho",MIN,2024,9,REG,IND,1,1,9.0,0,0.0,0.0,6.0,3.0,1.0,1.0870178,0,1.5,0.030303031,0.024291499,0.062458593,0.0,0.9,1.9
00-0034646,B.Powell,Brandon Powell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kpggzzkazhxoq4e77xho",MIN,2024,11,REG,TEN,1,1,13.0,0,0.0,0.0,13.0,0.0,1.0,1.3709193,0,1.0,0.033333335,0.043771043,0.08063973,0.0,1.3,2.3
00-0034646,B.Powell,Brandon Powell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kpggzzkazhxoq4e77xho",MIN,2024,13,REG,ARI,1,1,8.0,0,0.0,0.0,5.0,3.0,0.0,0.39918584,0,1.6,0.033333335,0.024390243,0.067073174,0.0,0.8,1.8
00-0034646,B.Powell,Brandon Powell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kpggzzkazhxoq4e77xho",MIN,2024,15,REG,CHI,1,1,12.0,0,0.0,0.0,11.0,1.0,1.0,2.0499704,0,1.0909091,0.027027028,0.036789298,0.066293046,0.0,1.2,2.2
00-0034753,M.Andrews,Mark Andrews,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5maejm3puruskwc344y",BAL,2024,1,REG,KC,2,2,14.0,0,0.0,0.0,11.0,3.0,1.0,0.25107086,0,1.2727273,0.05,0.041198503,0.10383895,0.0,1.4,3.4
00-0034753,M.Andrews,Mark Andrews,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5maejm3puruskwc344y",BAL,2024,2,REG,LV,4,5,51.0,0,0.0,0.0,67.0,13.0,4.0,1.9222054,0,0.76119405,0.16129032,0.24632353,0.41436195,0.0,5.1,9.1
00-0034753,M.Andrews,Mark Andrews,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5maejm3puruskwc344y",BAL,2024,3,REG,DAL,0,1,0.0,0,0.0,0.0,11.0,0.0,0.0,-1.8390198,0,0.0,0.06666667,0.23404256,0.2638298,0.0,0.0,0.0
00-0034753,M.Andrews,Mark Andrews,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5maejm3puruskwc344y",BAL,2024,4,REG,BUF,0,1,0.0,0,0.0,0.0,10.0,0.0,0.0,-0.47922492,0,0.0,0.055555556,0.078125,0.13802083,0.0,0.0,0.0
00-0034753,M.Andrews,Mark Andrews,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5maejm3puruskwc344y",BAL,2024,5,REG,CIN,4,5,55.0,0,0.0,0.0,49.0,19.0,3.0,4.1717,0,1.1224489,0.12195122,0.12827225,0.27271742,0.0,5.5,9.5
00-0034753,M.Andrews,Mark Andrews,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5maejm3puruskwc344y",BAL,2024,6,REG,WAS,3,4,66.0,1,0.0,0.0,56.0,17.0,3.0,-0.53464156,0,1.1785715,0.16,0.22950819,0.40065575,0.0,12.6,15.6
00-0034753,M.Andrews,Mark Andrews,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5maejm3puruskwc344y",BAL,2024,7,REG,TB,4,4,41.0,2,0.0,0.0,32.0,9.0,3.0,7.9882417,0,1.28125,0.1904762,0.18181819,0.41298702,0.0,16.1,20.1
00-0034753,M.Andrews,Mark Andrews,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5maejm3puruskwc344y",BAL,2024,8,REG,CLE,5,5,36.0,1,0.0,0.0,29.0,7.0,2.0,2.6287198,0,1.2413793,0.14285715,0.07967033,0.27005494,0.0,9.6,14.6
00-0034753,M.Andrews,Mark Andrews,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5maejm3puruskwc344y",BAL,2024,9,REG,DEN,2,2,26.0,0,0.0,0.0,19.0,7.0,2.0,2.165495,0,1.3684211,0.10526316,0.12666667,0.24656141,0.0,2.6,4.6
00-0034753,M.Andrews,Mark Andrews,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5maejm3puruskwc344y",BAL,2024,10,REG,CIN,6,7,68.0,1,0.0,0.0,69.0,26.0,4.0,6.027633,0,0.98550725,0.21875,0.28870293,0.53021705,0.0,12.8,18.8
00-0034753,M.Andrews,Mark Andrews,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5maejm3puruskwc344y",BAL,2024,11,REG,PIT,2,3,22.0,0,0.0,0.0,42.0,4.0,1.0,1.748171,0,0.52380955,0.09677419,0.13861386,0.24219099,0.0,2.2,4.2
00-0034753,M.Andrews,Mark Andrews,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5maejm3puruskwc344y",BAL,2024,12,REG,LAC,5,5,44.0,1,0.0,0.0,28.0,16.0,3.0,7.043183,0,1.5714285,0.23809524,0.13270143,0.45003384,0.0,10.6,15.6
00-0034753,M.Andrews,Mark Andrews,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5maejm3puruskwc344y",BAL,2024,13,REG,PHI,6,7,67.0,1,0.0,0.0,72.0,9.0,3.0,5.2768264,0,0.9305556,0.2,0.20571429,0.444,0.0,12.9,18.9
00-0034753,M.Andrews,Mark Andrews,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5maejm3puruskwc344y",BAL,2024,15,REG,NYG,2,2,24.0,1,0.0,0.0,24.0,0.0,2.0,4.3432612,0,1.0,0.083333336,0.1,0.195,0.0,8.4,10.4
00-0034753,M.Andrews,Mark Andrews,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5maejm3puruskwc344y",BAL,2024,16,REG,PIT,4,6,37.0,1,0.0,0.0,68.0,8.0,3.0,2.9017212,0,0.5441176,0.26086956,0.30357143,0.60380435,0.0,9.8,13.8
00-0034753,M.Andrews,Mark Andrews,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5maejm3puruskwc344y",BAL,2024,17,REG,HOU,2,2,68.0,1,0.0,0.0,18.0,50.0,2.0,5.207618,0,3.7777777,0.125,0.0952381,0.25416666,0.0,12.8,14.8
00-0034753,M.Andrews,Mark Andrews,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5maejm3puruskwc344y",BAL,2024,18,REG,CLE,4,8,54.0,1,0.0,0.0,126.0,0.0,3.0,1.276004,0,0.42857143,0.26666668,0.4532374,0.7172662,0.0,11.4,15.4
00-0034753,M.Andrews,Mark Andrews,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5maejm3puruskwc344y",BAL,2024,19,POST,PIT,2,3,27.0,0,0.0,0.0,22.0,18.0,2.0,1.6884127,0,1.2272727,0.15789473,0.19469027,0.37312528,0.0,3.2,5.2
00-0034753,M.Andrews,Mark Andrews,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5maejm3puruskwc344y",BAL,2024,20,POST,BUF,5,7,61.0,0,1.0,1.0,59.0,14.0,3.0,-0.6994041,0,1.0338984,0.28,0.22692308,0.57884616,0.0,4.4,9.4
00-0034775,C.Kirk,Christian Kirk,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ersmmtjmjlpsy9lmjvde",JAX,2024,1,REG,MIA,1,4,30.0,0,0.0,0.0,57.0,6.0,1.0,-0.22088811,0,0.5263158,0.21052632,0.31491712,0.53623146,0.0,3.0,4.0
00-0034775,C.Kirk,Christian Kirk,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ersmmtjmjlpsy9lmjvde",JAX,2024,2,REG,CLE,1,3,-1.0,0,0.0,0.0,72.0,0.0,0.0,-1.2359004,0,-0.013888889,0.11111111,0.22018349,0.32079512,0.0,-0.1,0.9
00-0034775,C.Kirk,Christian Kirk,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ersmmtjmjlpsy9lmjvde",JAX,2024,3,REG,BUF,8,10,79.0,0,0.0,0.0,76.0,21.0,5.0,3.953239,0,1.0394737,0.22727273,0.2389937,0.5082047,0.0,7.9,15.9
00-0034775,C.Kirk,Christian Kirk,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ersmmtjmjlpsy9lmjvde",JAX,2024,4,REG,HOU,7,12,61.0,1,0.0,0.0,178.0,10.0,4.0,1.1754746,0,0.34269664,0.375,0.47214854,0.893004,0.0,12.1,19.1
00-0034775,C.Kirk,Christian Kirk,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ersmmtjmjlpsy9lmjvde",JAX,2024,5,REG,IND,4,4,88.0,0,0.0,0.0,63.0,25.0,2.0,6.382285,0,1.3968254,0.11764706,0.28,0.3724706,0.0,8.8,12.8
00-0034775,C.Kirk,Christian Kirk,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ersmmtjmjlpsy9lmjvde",JAX,2024,6,REG,CHI,3,6,39.0,0,0.0,0.0,63.0,25.0,3.0,0.54975015,0,0.61904764,0.17142858,0.21428572,0.40714285,0.0,3.9,6.9
00-0034775,C.Kirk,Christian Kirk,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ersmmtjmjlpsy9lmjvde",JAX,2024,7,REG,NE,1,3,24.0,0,0.0,0.0,30.0,3.0,1.0,-1.1096493,0,0.8,0.15,0.27027026,0.4141892,0.0,2.4,3.4
00-0034775,C.Kirk,Christian Kirk,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ersmmtjmjlpsy9lmjvde",JAX,2024,8,REG,GB,2,5,59.0,0,0.0,0.0,105.0,23.0,2.0,-1.0738848,0,0.5619048,0.16666667,0.35958904,0.5017123,0.0,5.9,7.9
00-0034777,D.Chark,D.J. Chark,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skuieceh50r31ulwpo5s",LAC,2024,14,REG,KC,1,1,9.0,0,0.0,0.0,4.0,5.0,0.0,0.5714383,0,2.25,0.03448276,0.013377926,0.061088685,0.0,0.9,1.9
00-0034777,D.Chark,D.J. Chark,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skuieceh50r31ulwpo5s",LAC,2024,15,REG,TB,2,2,16.0,0,0.0,0.0,14.0,2.0,0.0,-2.0621173,0,1.1428572,0.0625,0.05204461,0.13018122,0.0,1.6,3.6
00-0034777,D.Chark,D.J. Chark,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skuieceh50r31ulwpo5s",LAC,2024,17,REG,NE,0,4,0.0,0,0.0,0.0,49.0,0.0,0.0,-3.8477798,0,0.0,0.1,0.12962963,0.24074075,0.0,0.0,0.0
00-0034777,D.Chark,D.J. Chark,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skuieceh50r31ulwpo5s",LAC,2024,18,REG,LV,1,3,6.0,1,0.0,0.0,48.0,0.0,1.0,1.2760456,0,0.125,0.08571429,0.17777778,0.25301588,0.0,6.6,7.6
00-0034777,D.Chark,D.J. Chark,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skuieceh50r31ulwpo5s",LAC,2024,19,POST,HOU,1,4,10.0,0,0.0,0.0,69.0,6.0,0.0,-4.7935333,0,0.14492753,0.125,0.17037037,0.30675927,0.0,1.0,2.0
00-0034798,D.Smythe,Durham Smythe,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twxkgrnpjotgyhwawfsv",MIA,2024,1,REG,JAX,0,3,0.0,0,0.0,0.0,17.0,0.0,0.0,-1.4911642,0,0.0,0.083333336,0.07762557,0.1793379,0.0,0.0,0.0
00-0034798,D.Smythe,Durham Smythe,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twxkgrnpjotgyhwawfsv",MIA,2024,2,REG,BUF,1,1,8.0,0,0.0,0.0,4.0,4.0,0.0,0.5499116,0,2.0,0.027027028,0.013245033,0.049812064,0.0,0.8,1.8
00-0034798,D.Smythe,Durham Smythe,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twxkgrnpjotgyhwawfsv",MIA,2024,3,REG,SEA,1,2,3.0,0,0.0,0.0,5.0,0.0,0.0,-1.977631,0,0.6,0.06451613,0.024752475,0.114100926,0.0,0.3,1.3
00-0034798,D.Smythe,Durham Smythe,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twxkgrnpjotgyhwawfsv",MIA,2024,5,REG,NE,0,1,0.0,0,0.0,0.0,24.0,0.0,0.0,-0.51025116,0,0.0,0.032258064,0.08391608,0.10712835,0.0,0.0,0.0
00-0034798,D.Smythe,Durham Smythe,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twxkgrnpjotgyhwawfsv",MIA,2024,9,REG,BUF,1,1,4.0,0,0.0,0.0,4.0,0.0,0.0,-0.11888572,0,1.0,0.037037037,0.028571429,0.075555556,0.0,0.4,1.4
00-0034798,D.Smythe,Durham Smythe,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twxkgrnpjotgyhwawfsv",MIA,2024,10,REG,LA,1,1,6.0,0,0.0,0.0,6.0,0.0,0.0,0.041982897,0,1.0,0.035714287,0.039215688,0.08102241,0.0,0.6,1.6
00-0034798,D.Smythe,Durham Smythe,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twxkgrnpjotgyhwawfsv",MIA,2024,11,REG,LV,1,1,3.0,0,0.0,0.0,0.0,3.0,0.0,1.016592,0,0.0,0.028571429,0.0,0.042857144,0.0,0.3,1.3
00-0034798,D.Smythe,Durham Smythe,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twxkgrnpjotgyhwawfsv",MIA,2024,12,REG,NE,1,1,8.0,0,0.0,0.0,3.0,5.0,1.0,0.19407846,0,2.6666667,0.025,0.013215859,0.0467511,0.0,0.8,1.8
00-0034798,D.Smythe,Durham Smythe,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twxkgrnpjotgyhwawfsv",MIA,2024,13,REG,GB,1,1,8.0,0,0.0,0.0,7.0,1.0,0.0,-0.030218523,0,1.1428572,0.02173913,0.022435898,0.048313823,0.0,0.8,1.8
00-0034798,D.Smythe,Durham Smythe,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twxkgrnpjotgyhwawfsv",MIA,2024,14,REG,NYJ,0,1,0.0,0,0.0,0.0,4.0,0.0,0.0,-0.8570719,0,0.0,0.022222223,0.014760148,0.043665435,0.0,0.0,0.0
00-0034798,D.Smythe,Durham Smythe,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twxkgrnpjotgyhwawfsv",MIA,2024,15,REG,HOU,1,1,8.0,0,0.0,0.0,6.0,2.0,0.0,0.560164,0,1.3333334,0.025641026,0.033707865,0.062057044,0.0,0.8,1.8
00-0034798,D.Smythe,Durham Smythe,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twxkgrnpjotgyhwawfsv",MIA,2024,16,REG,SF,1,2,5.0,0,0.0,0.0,10.0,1.0,0.0,-0.60830593,0,0.5,0.06451613,0.050251257,0.13195008,0.0,0.5,1.5
00-0034798,D.Smythe,Durham Smythe,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twxkgrnpjotgyhwawfsv",MIA,2024,18,REG,NYJ,0,1,0.0,0,0.0,0.0,4.0,0.0,0.0,-0.40374297,0,0.0,0.027027028,0.014492754,0.05068547,0.0,0.0,0.0
00-0034827,D.Moore,D.J. Moore,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqb9xnzm9brx79zl6wve",CHI,2024,1,REG,TEN,5,8,36.0,0,0.0,0.0,53.0,12.0,2.0,-1.3562244,0,0.6792453,0.27586207,0.24766356,0.5871576,0.0,5.0,10.0
00-0034827,D.Moore,D.J. Moore,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqb9xnzm9brx79zl6wve",CHI,2024,2,REG,HOU,6,10,53.0,0,0.0,0.0,112.0,51.0,3.0,-1.6220765,0,0.4732143,0.29411766,0.4516129,0.7573055,0.0,5.3,11.3
00-0034827,D.Moore,D.J. Moore,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqb9xnzm9brx79zl6wve",CHI,2024,3,REG,IND,8,10,78.0,0,0.0,0.0,80.0,17.0,3.0,-0.9386703,0,0.975,0.20833333,0.15841584,0.4233911,0.0,7.2,15.2
00-0034827,D.Moore,D.J. Moore,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqb9xnzm9brx79zl6wve",CHI,2024,4,REG,LA,3,6,22.0,1,0.0,0.0,69.0,4.0,1.0,1.7462744,0,0.3188406,0.27272728,0.47260273,0.7399128,0.0,8.2,11.2
00-0034827,D.Moore,D.J. Moore,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqb9xnzm9brx79zl6wve",CHI,2024,5,REG,CAR,5,8,105.0,2,0.0,0.0,94.0,44.0,4.0,7.3357654,0,1.1170213,0.2857143,0.47474748,0.76089466,0.0,22.5,27.5
00-0034827,D.Moore,D.J. Moore,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqb9xnzm9brx79zl6wve",CHI,2024,6,REG,JAX,4,5,20.0,0,0.0,0.0,37.0,17.0,0.0,-3.3463771,0,0.5405405,0.1923077,0.3592233,0.5399178,0.0,2.0,6.0
00-0034827,D.Moore,D.J. Moore,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqb9xnzm9brx79zl6wve",CHI,2024,8,REG,WAS,2,4,27.0,0,0.0,0.0,39.0,0.0,1.0,-2.203338,0,0.6923077,0.1904762,0.14028777,0.38391572,0.0,3.4,5.4
00-0034827,D.Moore,D.J. Moore,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqb9xnzm9brx79zl6wve",CHI,2024,9,REG,ARI,4,9,33.0,0,0.0,0.0,113.0,16.0,2.0,-1.1246215,0,0.2920354,0.25,0.31830987,0.5978169,0.0,3.3,7.3
00-0034827,D.Moore,D.J. Moore,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqb9xnzm9brx79zl6wve",CHI,2024,10,REG,NE,3,6,24.0,0,0.0,0.0,27.0,14.0,1.0,-2.936936,0,0.8888889,0.23076923,0.15789473,0.45668015,0.0,2.7,5.7
00-0034827,D.Moore,D.J. Moore,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqb9xnzm9brx79zl6wve",CHI,2024,11,REG,GB,7,7,62.0,0,0.0,0.0,6.0,56.0,4.0,2.815629,0,10.333333,0.22580644,0.028301887,0.35852098,0.0,6.7,13.7
00-0034827,D.Moore,D.J. Moore,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqb9xnzm9brx79zl6wve",CHI,2024,12,REG,MIN,7,7,106.0,1,0.0,0.0,25.0,81.0,4.0,8.599785,1,4.24,0.14893617,0.06906077,0.27174678,0.0,19.9,26.9
00-0034827,D.Moore,D.J. Moore,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqb9xnzm9brx79zl6wve",CHI,2024,13,REG,DET,8,16,97.0,1,0.0,0.0,175.0,40.0,3.0,0.97124064,0,0.5542857,0.44444445,0.38631347,0.9370861,0.0,15.7,23.7
00-0034827,D.Moore,D.J. Moore,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqb9xnzm9brx79zl6wve",CHI,2024,14,REG,SF,6,8,49.0,0,0.0,0.0,41.0,38.0,3.0,1.7728119,0,1.195122,0.33333334,0.29285714,0.705,0.0,4.9,10.9
00-0034827,D.Moore,D.J. Moore,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqb9xnzm9brx79zl6wve",CHI,2024,15,REG,MIN,8,8,46.0,0,0.0,0.0,4.0,42.0,0.0,0.07281584,0,11.5,0.2580645,0.018779343,0.40024233,0.0,7.0,15.0
00-0034827,D.Moore,D.J. Moore,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqb9xnzm9brx79zl6wve",CHI,2024,16,REG,DET,7,10,68.0,0,0.0,0.0,107.0,36.0,4.0,-0.4444291,0,0.635514,0.27027026,0.31750742,0.6276606,0.0,7.0,14.0
00-0034827,D.Moore,D.J. Moore,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqb9xnzm9brx79zl6wve",CHI,2024,17,REG,SEA,6,8,54.0,0,0.0,0.0,51.0,53.0,2.0,3.0815763,0,1.0588236,0.30769232,0.30538923,0.6753109,0.0,6.2,12.2
00-0034827,D.Moore,D.J. Moore,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqb9xnzm9brx79zl6wve",CHI,2024,18,REG,GB,9,10,86.0,1,1.0,1.0,16.0,67.0,6.0,3.9636886,0,5.375,0.41666666,0.24615385,0.79730767,0.0,13.1,22.1
00-0034829,M.Gesicki,Mike Gesicki,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zabpknonv9ozmkyw4qqt",CIN,2024,1,REG,NE,3,4,18.0,0,0.0,0.0,28.0,5.0,0.0,-1.1154137,0,0.64285713,0.13793103,0.17283951,0.3278842,0.0,1.8,4.8
00-0034829,M.Gesicki,Mike Gesicki,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zabpknonv9ozmkyw4qqt",CIN,2024,2,REG,KC,7,9,91.0,0,0.0,0.0,62.0,52.0,3.0,8.035678,0,1.467742,0.2647059,0.26956522,0.58575445,0.0,9.1,16.1
00-0034829,M.Gesicki,Mike Gesicki,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zabpknonv9ozmkyw4qqt",CIN,2024,3,REG,WAS,4,5,47.0,0,0.0,0.0,47.0,17.0,4.0,1.6464891,0,1.0,0.13157895,0.16607773,0.31362283,0.0,4.7,8.7
00-0034829,M.Gesicki,Mike Gesicki,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zabpknonv9ozmkyw4qqt",CIN,2024,4,REG,CAR,1,1,-9.0,0,0.0,0.0,2.0,-11.0,0.0,-2.2501218,0,-4.5,0.033333335,0.0116959065,0.058187135,0.0,-0.9,0.1
00-0034829,M.Gesicki,Mike Gesicki,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zabpknonv9ozmkyw4qqt",CIN,2024,5,REG,BAL,2,2,31.0,0,0.0,0.0,29.0,2.0,2.0,3.6946638,0,1.0689656,0.051282052,0.09006211,0.13996656,0.0,3.1,5.1
00-0034829,M.Gesicki,Mike Gesicki,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zabpknonv9ozmkyw4qqt",CIN,2024,7,REG,CLE,1,1,2.0,0,0.0,0.0,2.0,0.0,0.0,-0.3148673,0,1.0,0.041666668,0.0076923077,0.06788462,0.0,0.2,1.2
00-0034829,M.Gesicki,Mike Gesicki,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zabpknonv9ozmkyw4qqt",CIN,2024,8,REG,PHI,7,8,73.0,0,1.0,1.0,56.0,19.0,6.0,4.44959,0,1.3035715,0.22222222,0.19243987,0.46804124,0.0,5.3,12.3
00-0034829,M.Gesicki,Mike Gesicki,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zabpknonv9ozmkyw4qqt",CIN,2024,9,REG,LV,5,6,100.0,2,0.0,0.0,78.0,45.0,5.0,10.556936,0,1.2820513,0.16216215,0.37320575,0.5044873,0.0,22.0,27.0
