player_id,player_name,position,recent_team,week,season_type,opponent_team,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receiving_yards,receptions,targets,receiving_tds,fantasy_points,fantasy_points_ppr,carries_per_game,rush_yards_per_game,rush_tds_per_game,targets_per_game,receptions_per_game,receiving_yards_per_game,total_yards_per_game,touches_per_game,yards_per_carry,yards_per_touch,yards_per_catch,yards_per_target,td_per_touch,carries_per_game_rolling_3,rush_yards_per_game_rolling_3,rush_tds_per_game_rolling_3,targets_per_game_rolling_3,receptions_per_game_rolling_3,receiving_yards_per_game_rolling_3,total_yards_per_game_rolling_3,touches_per_game_rolling_3,yards_per_carry_rolling_3,yards_per_touch_rolling_3,yards_per_catch_rolling_3,yards_per_target_rolling_3,td_per_touch_rolling_3,carries_per_game_rolling_5,rush_yards_per_game_rolling_5,rush_tds_per_game_rolling_5,targets_per_game_rolling_5,receptions_per_game_rolling_5,receiving_yards_per_game_rolling_5,total_yards_per_game_rolling_5,touches_per_game_rolling_5,yards_per_carry_rolling_5,yards_per_touch_rolling_5,yards_per_catch_rolling_5,yards_per_target_rolling_5,td_per_touch_rolling_5,carries_per_game_season_avg,rush_yards_per_game_season_avg,rush_tds_per_game_season_avg,targets_per_game_season_avg,receptions_per_game_season_avg,receiving_yards_per_game_season_avg,total_yards_per_game_season_avg,touches_per_game_season_avg,yards_per_carry_season_avg,yards_per_touch_season_avg,yards_per_catch_season_avg,yards_per_target_season_avg,td_per_touch_season_avg
00-0032764,D.Henry,RB,BAL,5,REG,CIN,15.0,92.0,1.0,,,6.0,2.2948203,,4.0,1.0,1.0,,15.6,16.6,15.0,92.0,1.0,1.0,1.0,4.0,96.0,16.0,6.133333333333334,6.0,4.0,4.0,,21.333333333333332,147.33333333333334,1.3333333333333333,1.6666666666666667,1.6666666666666667,12.333333333333334,159.66666666666666,23.0,6.821666666666666,6.811016144349478,10.11111111111111,10.11111111111111,0.07407407407407407,19.0,114.4,1.2,1.6,1.5,12.25,143.75,22.0,5.7340256410256405,6.37142000299895,10.583333333333334,10.583333333333334,0.07407407407407407,19.0,114.4,1.2,1.6,1.5,12.25,143.75,22.0,5.7340256410256405,6.37142000299895,10.583333333333334,10.583333333333334,0.07407407407407407
00-0032764,D.Henry,RB,BAL,6,REG,WAS,24.0,132.0,2.0,,,6.0,1.7679695,,,,,,25.2,25.2,24.0,132.0,2.0,,,,,,5.5,,,,,21.0,141.0,1.3333333333333333,2.0,2.0,7.0,152.5,21.5,6.641666666666667,6.87037037037037,3.666666666666666,3.666666666666666,0.07407407407407407,21.2,131.6,1.4,1.5,1.5,12.25,143.75,22.0,6.126333333333333,6.37142000299895,10.583333333333334,10.583333333333334,0.07407407407407407,19.833333333333332,117.33333333333333,1.3333333333333333,1.6,1.5,12.25,143.75,22.0,5.695021367521368,6.37142000299895,10.583333333333334,10.583333333333334,0.07407407407407407
00-0032764,D.Henry,RB,BAL,7,REG,TB,15.0,169.0,,,,3.0,6.0411158,,13.0,1.0,1.0,1.0,24.2,25.2,15.0,169.0,,1.0,1.0,13.0,182.0,16.0,11.266666666666667,11.375,13.0,13.0,,18.0,131.0,1.5,1.0,1.0,8.5,139.0,16.0,7.633333333333333,8.6875,8.5,8.5,,20.6,148.6,1.5,1.5,1.5,12.5,165.25,21.25,7.4463333333333335,7.9520121082621085,10.833333333333334,10.833333333333334,0.07407407407407407,19.142857142857142,124.71428571428571,1.3333333333333333,1.5,1.4,12.4,151.4,20.8,6.490970695970696,7.372136002399159,11.066666666666666,11.066666666666666,0.07407407407407407
00-0032764,D.Henry,RB,BAL,8,REG,CLE,11.0,73.0,1.0,,,2.0,-1.4881998,,4.0,1.0,1.0,,13.7,14.7,11.0,73.0,1.0,1.0,1.0,4.0,77.0,12.0,6.636363636363637,6.416666666666667,4.0,4.0,,16.666666666666668,124.66666666666667,1.5,1.0,1.0,8.5,129.5,14.0,7.801010101010102,8.895833333333334,8.5,8.5,,17.8,133.0,1.25,1.5,1.5,7.75,141.0,17.75,7.5656060606060604,7.883101851851852,6.083333333333334,6.083333333333334,0.07407407407407407,18.125,118.25,1.2857142857142858,1.4285714285714286,1.3333333333333333,11.0,139.0,19.333333333333332,6.509144813519814,7.212891113110412,9.88888888888889,9.88888888888889,0.07407407407407407
00-0032764,D.Henry,RB,BAL,9,REG,DEN,23.0,106.0,2.0,1.0,,5.0,3.5110967,,27.0,1.0,1.0,,25.3,26.3,23.0,106.0,2.0,1.0,1.0,27.0,133.0,24.0,4.608695652173913,5.541666666666667,27.0,27.0,,16.333333333333332,116.0,1.5,1.0,1.0,14.666666666666666,130.66666666666666,17.333333333333332,7.503908651734739,7.777777777777779,14.666666666666666,14.666666666666666,,17.6,114.4,1.5,1.0,1.0,12.0,122.0,17.0,6.829011857707511,7.333333333333334,12.0,12.0,,18.666666666666668,116.88888888888889,1.375,1.375,1.2857142857142858,13.285714285714286,138.14285714285714,20.0,6.297983795592491,6.9741447636184475,12.333333333333334,12.333333333333334,0.07407407407407407
00-0032764,D.Henry,RB,BAL,10,REG,CIN,16.0,68.0,1.0,,,3.0,-1.1607183,,3.0,1.0,1.0,,13.1,14.1,16.0,68.0,1.0,1.0,1.0,3.0,71.0,17.0,4.25,4.176470588235294,3.0,3.0,,16.666666666666668,82.33333333333333,1.3333333333333333,1.0,1.0,11.333333333333334,93.66666666666667,17.666666666666668,5.165019762845849,5.37826797385621,11.333333333333334,11.333333333333334,,17.8,109.6,1.5,1.0,1.0,11.75,115.75,17.25,6.452345191040844,6.877450980392157,11.75,11.75,,18.4,112.0,1.3333333333333333,1.3333333333333333,1.25,12.0,129.75,19.625,6.093185416033242,6.624435491695554,11.166666666666668,11.166666666666668,0.07407407407407407
00-0032764,D.Henry,RB,BAL,11,REG,PIT,13.0,65.0,1.0,1.0,1.0,3.0,-2.7729793,,,,,,10.5,10.5,13.0,65.0,1.0,,,,,,5.0,,,,,17.333333333333332,79.66666666666667,1.3333333333333333,1.0,1.0,15.0,102.0,20.5,4.619565217391304,4.859068627450981,15.0,15.0,,15.6,96.2,1.25,1.0,1.0,11.75,115.75,17.25,6.352345191040844,6.877450980392157,11.75,11.75,,17.90909090909091,107.72727272727273,1.3,1.3333333333333333,1.25,12.0,129.75,19.625,5.993804923666584,6.624435491695554,11.166666666666668,11.166666666666668,0.07407407407407407
00-0032764,D.Henry,RB,BAL,12,REG,LAC,24.0,140.0,,,,9.0,6.873437,,,,,,14.0,14.0,24.0,140.0,,,,,,,5.833333333333333,,,,,17.666666666666668,91.0,1.0,1.0,1.0,3.0,71.0,17.0,5.027777777777777,4.176470588235294,3.0,3.0,,17.4,90.4,1.25,1.0,1.0,11.333333333333334,93.66666666666667,17.666666666666668,5.265678524374176,5.37826797385621,11.333333333333334,11.333333333333334,,18.416666666666668,110.41666666666667,1.3,1.3333333333333333,1.25,12.0,129.75,19.625,5.980432291138814,6.624435491695554,11.166666666666668,11.166666666666668,0.07407407407407407
00-0032764,D.Henry,RB,BAL,13,REG,PHI,19.0,82.0,,,,4.0,-2.4464073,,29.0,3.0,3.0,,11.1,14.1,19.0,82.0,,3.0,3.0,29.0,111.0,22.0,4.315789473684211,5.045454545454546,9.666666666666666,9.666666666666666,,18.666666666666668,95.66666666666667,1.0,3.0,3.0,29.0,111.0,22.0,5.049707602339181,5.045454545454546,9.666666666666666,9.666666666666666,,19.0,92.2,1.3333333333333333,1.6666666666666667,1.6666666666666667,19.666666666666668,105.0,21.0,4.801563691838291,4.921197266785502,13.222222222222223,13.222222222222223,,18.46153846153846,108.23076923076923,1.3,1.5,1.4444444444444444,13.88888888888889,127.66666666666667,19.88888888888889,5.852382843642305,6.448993164335442,11.0,11.0,0.07407407407407407
00-0032764,D.Henry,RB,BAL,15,REG,NYG,14.0,67.0,,,,5.0,2.401544,,,,,,6.7,6.7,14.0,67.0,,,,,,,4.785714285714286,,,,,19.0,96.33333333333333,,3.0,3.0,29.0,111.0,22.0,4.978279030910609,5.045454545454546,9.666666666666666,9.666666666666666,,17.2,84.4,1.0,2.0,2.0,16.0,91.0,19.5,4.836967418546366,4.61096256684492,6.333333333333336,6.333333333333336,,18.142857142857142,105.28571428571429,1.3,1.5,1.4444444444444444,13.88888888888889,127.66666666666667,19.88888888888889,5.776192232361732,6.448993164335442,11.0,11.0,0.07407407407407407
00-0032764,D.Henry,RB,BAL,16,REG,PIT,24.0,162.0,,,,8.0,1.2713741,,27.0,2.0,2.0,,18.9,20.9,24.0,162.0,,2.0,2.0,27.0,189.0,26.0,6.75,7.269230769230769,13.5,13.5,,19.0,103.66666666666667,,2.5,2.5,28.0,150.0,24.0,5.283834586466164,6.1573426573426575,11.583333333333332,11.583333333333332,,18.8,103.2,1.0,2.5,2.5,28.0,150.0,24.0,5.336967418546366,6.1573426573426575,11.583333333333336,11.583333333333336,,18.533333333333335,109.06666666666666,1.3,1.5454545454545454,1.5,15.2,133.8,20.5,5.841112750204283,6.531016924824975,11.25,11.25,0.07407407407407407
00-0032764,D.Henry,RB,BAL,17,REG,HOU,27.0,147.0,1.0,,,11.0,6.078839,,18.0,2.0,2.0,,22.5,24.5,27.0,147.0,1.0,2.0,2.0,18.0,165.0,29.0,5.444444444444445,5.689655172413793,9.0,9.0,,21.666666666666668,125.33333333333333,1.0,2.0,2.0,22.5,177.0,27.5,5.660052910052909,6.479442970822281,11.25,11.25,,21.6,119.6,1.0,2.3333333333333335,2.3333333333333335,24.666666666666668,155.0,25.666666666666668,5.425856307435255,6.001446829033036,10.722222222222223,10.722222222222223,,19.0625,111.4375,1.2727272727272727,1.5833333333333333,1.5454545454545454,15.454545454545455,136.63636363636363,21.272727272727273,5.816320981094294,6.454529492787595,11.045454545454545,11.045454545454545,0.07407407407407407
00-0032764,D.Henry,RB,BAL,18,REG,CLE,20.0,138.0,2.0,,,5.0,4.165997,,23.0,2.0,3.0,,28.1,30.1,20.0,138.0,2.0,3.0,2.0,23.0,161.0,22.0,6.9,7.318181818181818,11.5,7.666666666666667,,23.666666666666668,149.0,1.5,2.3333333333333335,2.0,22.666666666666668,171.66666666666666,25.666666666666668,6.364814814814815,6.759022586608793,11.333333333333334,10.055555555555555,,20.8,119.2,1.5,2.5,2.25,24.25,156.5,24.75,5.639189640768588,6.330630576320232,10.916666666666668,9.958333333333334,,19.11764705882353,113.0,1.3333333333333333,1.6923076923076923,1.5833333333333333,16.083333333333332,138.66666666666666,21.333333333333332,5.880066805735805,6.52650051990378,11.083333333333334,10.763888888888888,0.07407407407407407
00-0032764,D.Henry,RB,BAL,19,POST,PIT,26.0,186.0,2.0,,,7.0,5.281723,,,,,,30.6,30.6,26.0,186.0,2.0,,,,,,7.153846153846154,,,,,24.333333333333332,157.0,1.6666666666666667,2.5,2.0,20.5,163.0,25.5,6.4994301994302,6.503918495297805,10.25,8.333333333333334,,22.2,140.0,1.6666666666666667,2.3333333333333335,2.0,22.666666666666668,171.66666666666666,25.666666666666668,6.206800976800977,6.759022586608793,11.333333333333336,10.055555555555557,,19.5,117.05555555555556,1.3846153846153846,1.6923076923076923,1.5833333333333333,16.083333333333332,138.66666666666666,21.333333333333332,5.95083232507527,6.52650051990378,11.083333333333334,10.763888888888888,0.07407407407407407
00-0032764,D.Henry,RB,BAL,20,POST,BUF,16.0,84.0,1.0,,,5.0,1.6134648,,,,2.0,,14.4,14.4,16.0,84.0,1.0,2.0,,,,,5.25,,,,,20.666666666666668,136.0,1.6666666666666667,2.5,2.0,23.0,161.0,22.0,6.434615384615384,7.318181818181818,11.5,7.666666666666667,,22.6,143.4,1.5,2.25,2.0,22.666666666666668,171.66666666666666,25.666666666666668,6.29965811965812,6.759022586608793,11.333333333333336,10.055555555555557,,19.31578947368421,115.3157894736842,1.3571428571428572,1.7142857142857142,1.5833333333333333,16.083333333333332,138.66666666666666,21.333333333333332,5.913946413229203,6.52650051990378,11.083333333333334,10.763888888888888,0.07407407407407407
00-0033045,E.Elliott,RB,DAL,1,REG,CLE,10.0,40.0,1.0,,,2.0,0.98246914,,9.0,2.0,2.0,,10.9,12.9,10.0,40.0,1.0,2.0,2.0,9.0,49.0,12.0,4.0,4.083333333333333,4.5,4.5,,10.0,40.0,1.0,2.0,2.0,9.0,49.0,12.0,4.0,4.083333333333333,4.5,4.5,,10.0,40.0,1.0,2.0,2.0,9.0,49.0,12.0,4.0,4.083333333333333,4.5,4.5,,10.0,40.0,1.0,2.0,2.0,9.0,49.0,12.0,4.0,4.083333333333333,4.5,4.5,
00-0033045,E.Elliott,RB,DAL,2,REG,NO,6.0,16.0,,,,1.0,-1.1683289,,16.0,2.0,3.0,,3.2,5.2,6.0,16.0,,3.0,2.0,16.0,32.0,8.0,2.6666666666666665,4.0,8.0,5.333333333333333,,8.0,28.0,1.0,2.5,2.0,12.5,40.5,10.0,3.333333333333333,4.041666666666666,6.25,4.916666666666666,,8.0,28.0,1.0,2.5,2.0,12.5,40.5,10.0,3.333333333333333,4.041666666666666,6.25,4.916666666666666,,8.0,28.0,1.0,2.5,2.0,12.5,40.5,10.0,3.333333333333333,4.041666666666666,6.25,4.916666666666666,
00-0033045,E.Elliott,RB,DAL,3,REG,BAL,3.0,6.0,,,,1.0,-1.1947308,,6.0,1.0,2.0,,1.2,2.2,3.0,6.0,,2.0,1.0,6.0,12.0,4.0,2.0,3.0,6.0,3.0,,6.333333333333333,20.666666666666668,1.0,2.3333333333333335,1.6666666666666667,10.333333333333334,31.0,8.0,2.888888888888889,3.694444444444444,6.166666666666667,4.277777777777778,,6.333333333333333,20.666666666666668,1.0,2.3333333333333335,1.6666666666666667,10.333333333333334,31.0,8.0,2.888888888888889,3.694444444444444,6.166666666666667,4.277777777777778,,6.333333333333333,20.666666666666668,1.0,2.3333333333333335,1.6666666666666667,10.333333333333334,31.0,8.0,2.888888888888889,3.694444444444444,6.166666666666667,4.277777777777778,
00-0033045,E.Elliott,RB,DAL,4,REG,NYG,5.0,19.0,,,,,-2.1130588,,5.0,1.0,1.0,,2.4,3.4,5.0,19.0,,1.0,1.0,5.0,24.0,6.0,3.8,4.0,5.0,5.0,,4.666666666666667,13.666666666666666,,2.0,1.3333333333333333,9.0,22.666666666666668,6.0,2.8222222222222224,3.6666666666666665,6.333333333333333,4.444444444444444,,6.0,20.25,1.0,2.0,1.5,9.0,29.25,7.5,3.1166666666666667,3.770833333333333,5.875,4.458333333333333,,6.0,20.25,1.0,2.0,1.5,9.0,29.25,7.5,3.1166666666666667,3.770833333333333,5.875,4.458333333333333,
00-0033045,E.Elliott,RB,DAL,5,REG,PIT,6.0,17.0,,,,2.0,-1.761811,,,,1.0,,1.7,1.7,6.0,17.0,,1.0,,,,,2.8333333333333335,,,,,4.666666666666667,14.0,,1.3333333333333333,1.0,5.5,18.0,5.0,2.8777777777777778,3.5,5.5,3.9999999999999996,,6.0,19.6,1.0,1.8,1.5,9.0,29.25,7.5,3.06,3.770833333333333,5.875,4.458333333333333,,6.0,19.6,1.0,1.8,1.5,9.0,29.25,7.5,3.06,3.770833333333333,5.875,4.458333333333333,
00-0033045,E.Elliott,RB,DAL,6,REG,DET,8.0,17.0,,,,,-2.6442885,,,,,,1.7,1.7,8.0,17.0,,,,,,,2.125,,,,,6.333333333333333,17.666666666666668,,1.0,1.0,5.0,24.0,6.0,2.9194444444444443,4.0,5.0,5.0,,5.6,15.0,,1.75,1.3333333333333333,9.0,22.666666666666668,6.0,2.685,3.6666666666666665,6.333333333333333,4.444444444444444,,6.333333333333333,19.166666666666668,1.0,1.8,1.5,9.0,29.25,7.5,2.904166666666667,3.770833333333333,5.875,4.458333333333333,
00-0033045,E.Elliott,RB,DAL,8,REG,SF,10.0,34.0,1.0,,,2.0,-0.27194467,,4.0,1.0,1.0,,9.8,10.8,10.0,34.0,1.0,1.0,1.0,4.0,38.0,11.0,3.4,3.4545454545454546,4.0,4.0,,8.0,22.666666666666668,1.0,1.0,1.0,4.0,38.0,11.0,2.786111111111111,3.4545454545454546,4.0,4.0,,6.4,18.6,1.0,1.25,1.0,5.0,24.666666666666668,7.0,2.8316666666666666,3.484848484848485,5.0,4.0,,6.857142857142857,21.285714285714285,1.0,1.6666666666666667,1.4,8.0,31.0,8.2,2.975,3.707575757575758,5.5,4.366666666666666,
00-0033045,E.Elliott,RB,DAL,10,REG,PHI,6.0,22.0,,1.0,1.0,,-6.338091,,,,,,0.2,0.2,6.0,22.0,,,,,,,3.6666666666666665,,,,,8.0,24.333333333333332,1.0,1.0,1.0,4.0,38.0,11.0,3.0638888888888887,3.4545454545454546,4.0,4.0,,7.0,21.8,1.0,1.0,1.0,4.5,31.0,8.5,3.165,3.7272727272727275,4.5,4.5,,6.75,21.375,1.0,1.6666666666666667,1.4,8.0,31.0,8.2,3.0614583333333334,3.707575757575758,5.5,4.366666666666666,
00-0033045,E.Elliott,RB,DAL,11,REG,HOU,1.0,8.0,,,,1.0,0.20120785,,16.0,3.0,3.0,,2.4,5.4,1.0,8.0,,3.0,3.0,16.0,24.0,4.0,8.0,6.0,5.333333333333333,5.333333333333333,,5.666666666666667,21.333333333333332,1.0,2.0,2.0,10.0,31.0,7.5,5.022222222222222,4.7272727272727275,4.666666666666666,4.666666666666666,,6.2,19.6,1.0,1.6666666666666667,2.0,10.0,31.0,7.5,4.005,4.7272727272727275,4.666666666666666,4.666666666666666,,6.111111111111111,19.88888888888889,1.0,1.8571428571428572,1.6666666666666667,9.333333333333334,29.833333333333332,7.5,3.6101851851851854,4.0896464646464645,5.472222222222222,4.527777777777778,
00-0033045,E.Elliott,RB,DAL,12,REG,WAS,3.0,6.0,,,,,-1.6380266,,,,,,0.6,0.6,3.0,6.0,,,,,,,2.0,,,,,3.3333333333333335,12.0,,3.0,3.0,16.0,24.0,4.0,4.555555555555555,6.0,5.333333333333333,5.333333333333333,,5.6,17.4,1.0,2.0,2.0,10.0,31.0,7.5,3.8383333333333334,4.7272727272727275,4.666666666666666,4.666666666666666,,5.8,18.5,1.0,1.8571428571428572,1.6666666666666667,9.333333333333334,29.833333333333332,7.5,3.4491666666666667,4.0896464646464645,5.472222222222222,4.527777777777778,
00-0033045,E.Elliott,RB,DAL,13,REG,NYG,1.0,4.0,,,,1.0,0.5961795,,,,,,0.4,0.4,1.0,4.0,,,,,,,4.0,,,,,1.6666666666666667,6.0,,3.0,3.0,16.0,24.0,4.0,4.666666666666667,6.0,5.333333333333333,5.333333333333333,,4.2,14.8,1.0,2.0,2.0,10.0,31.0,7.5,4.213333333333333,4.7272727272727275,4.666666666666666,4.666666666666666,,5.363636363636363,17.181818181818183,1.0,1.8571428571428572,1.6666666666666667,9.333333333333334,29.833333333333332,7.5,3.4992424242424245,4.0896464646464645,5.472222222222222,4.527777777777778,
00-0033045,E.Elliott,RB,DAL,14,REG,CIN,2.0,4.0,,,,,-0.46396476,,2.0,1.0,1.0,,0.6,1.6,2.0,4.0,,1.0,1.0,2.0,6.0,3.0,2.0,2.0,2.0,2.0,,2.0,4.666666666666667,,1.0,1.0,2.0,6.0,3.0,2.6666666666666665,2.0,2.0,2.0,,2.6,8.8,,2.0,2.0,9.0,15.0,3.5,3.9333333333333327,4.0,3.6666666666666665,3.6666666666666665,,5.083333333333333,16.083333333333332,1.0,1.75,1.5714285714285714,8.285714285714286,26.428571428571427,6.857142857142857,3.3743055555555554,3.7911255411255413,4.976190476190476,4.166666666666666,
00-0033045,E.Elliott,RB,DAL,15,REG,CAR,9.0,30.0,,,,3.0,0.46508193,,11.0,1.0,1.0,,4.1,5.1,9.0,30.0,,1.0,1.0,11.0,41.0,10.0,3.3333333333333335,4.1,11.0,11.0,,4.0,12.666666666666666,,1.0,1.0,6.5,23.5,6.5,3.111111111111111,3.05,6.5,6.5,,3.2,10.4,,1.6666666666666667,1.6666666666666667,9.666666666666666,23.666666666666668,5.666666666666667,3.8666666666666663,4.033333333333333,6.111111111111111,6.111111111111111,,5.384615384615385,17.153846153846153,1.0,1.6666666666666667,1.5,8.625,28.25,7.25,3.371153846153846,3.8297348484848484,5.729166666666666,5.020833333333333,
00-0033045,E.Elliott,RB,DAL,16,REG,TB,1.0,1.0,1.0,,,1.0,0.77921844,,,,,,6.1,6.1,1.0,1.0,1.0,,,,,,1.0,,,,,4.0,11.666666666666666,1.0,1.0,1.0,6.5,23.5,6.5,2.111111111111111,3.05,6.5,6.5,,3.2,9.0,1.0,1.0,1.0,6.5,23.5,6.5,2.466666666666667,3.05,6.5,6.5,,5.071428571428571,16.0,1.0,1.6666666666666667,1.5,8.625,28.25,7.25,3.2017857142857147,3.8297348484848484,5.729166666666666,5.020833333333333,
00-0033045,E.Elliott,RB,DAL,17,REG,PHI,3.0,2.0,,,,,-1.5724447,,,,,,0.2,0.2,3.0,2.0,,,,,,,0.6666666666666666,,,,,4.333333333333333,11.0,1.0,1.0,1.0,11.0,41.0,10.0,1.6666666666666667,4.1,11.0,11.0,,3.2,8.2,1.0,1.0,1.0,6.5,23.5,6.5,2.2,3.05,6.5,6.5,,4.933333333333334,15.066666666666666,1.0,1.6666666666666667,1.5,8.625,28.25,7.25,3.032777777777778,3.8297348484848484,5.729166666666666,5.020833333333333,
00-0033280,C.McCaffrey,RB,SF,10,REG,TB,13.0,39.0,,,,1.0,-3.2786186,,68.0,6.0,7.0,,10.7,16.7,13.0,39.0,,7.0,6.0,68.0,107.0,19.0,3.0,5.631578947368421,11.333333333333334,9.714285714285714,,13.0,39.0,,7.0,6.0,68.0,107.0,19.0,3.0,5.631578947368421,11.333333333333334,9.714285714285714,,13.0,39.0,,7.0,6.0,68.0,107.0,19.0,3.0,5.631578947368421,11.333333333333334,9.714285714285714,,13.0,39.0,,7.0,6.0,68.0,107.0,19.0,3.0,5.631578947368421,11.333333333333334,9.714285714285714,
00-0033280,C.McCaffrey,RB,SF,11,REG,SEA,19.0,79.0,,,,5.0,0.90686935,,27.0,4.0,5.0,,10.6,14.6,19.0,79.0,,5.0,4.0,27.0,106.0,23.0,4.157894736842105,4.608695652173913,6.75,5.4,,16.0,59.0,,6.0,5.0,47.5,106.5,21.0,3.5789473684210527,5.120137299771168,9.041666666666668,7.557142857142857,,16.0,59.0,,6.0,5.0,47.5,106.5,21.0,3.5789473684210527,5.120137299771168,9.041666666666668,7.557142857142857,,16.0,59.0,,6.0,5.0,47.5,106.5,21.0,3.5789473684210527,5.120137299771168,9.041666666666668,7.557142857142857,
00-0033280,C.McCaffrey,RB,SF,12,REG,GB,11.0,31.0,,,,2.0,-3.215815,,37.0,3.0,4.0,,4.8,7.8,11.0,31.0,,4.0,3.0,37.0,68.0,14.0,2.8181818181818183,4.857142857142857,12.333333333333334,9.25,,14.333333333333334,49.666666666666664,,5.333333333333333,4.333333333333333,44.0,93.66666666666667,18.666666666666668,3.325358851674641,5.032472485561731,10.13888888888889,8.121428571428572,,14.333333333333334,49.666666666666664,,5.333333333333333,4.333333333333333,44.0,93.66666666666667,18.666666666666668,3.325358851674641,5.032472485561731,10.13888888888889,8.121428571428572,,14.333333333333334,49.666666666666664,,5.333333333333333,4.333333333333333,44.0,93.66666666666667,18.666666666666668,3.325358851674641,5.032472485561731,10.13888888888889,8.121428571428572,
00-0033280,C.McCaffrey,RB,SF,13,REG,BUF,7.0,53.0,,,,4.0,2.6957345,,14.0,2.0,3.0,,6.7,8.7,7.0,53.0,,3.0,2.0,14.0,67.0,9.0,7.571428571428571,7.444444444444445,7.0,4.666666666666667,,12.333333333333334,54.333333333333336,,4.0,3.0,26.0,80.33333333333333,15.333333333333334,4.849168375484165,5.636760984587071,8.694444444444445,6.438888888888889,,12.5,50.5,,4.75,3.75,36.5,87.0,16.25,4.386876281613124,5.635465475282409,9.354166666666668,7.257738095238095,,12.5,50.5,,4.75,3.75,36.5,87.0,16.25,4.386876281613124,5.635465475282409,9.354166666666668,7.257738095238095,
00-0033293,A.Jones,RB,MIN,1,REG,NYG,14.0,94.0,1.0,,,6.0,4.944571,,15.0,2.0,2.0,,16.9,18.9,14.0,94.0,1.0,2.0,2.0,15.0,109.0,16.0,6.714285714285714,6.8125,7.5,7.5,,14.0,94.0,1.0,2.0,2.0,15.0,109.0,16.0,6.714285714285714,6.8125,7.5,7.5,,14.0,94.0,1.0,2.0,2.0,15.0,109.0,16.0,6.714285714285714,6.8125,7.5,7.5,,14.0,94.0,1.0,2.0,2.0,15.0,109.0,16.0,6.714285714285714,6.8125,7.5,7.5,
00-0033293,A.Jones,RB,MIN,2,REG,SF,9.0,32.0,,,,1.0,-0.6427596,,36.0,5.0,6.0,,4.8,9.8,9.0,32.0,,6.0,5.0,36.0,68.0,14.0,3.5555555555555554,4.857142857142857,7.2,6.0,,11.5,63.0,1.0,4.0,3.5,25.5,88.5,15.0,5.134920634920634,5.834821428571429,7.35,6.75,,11.5,63.0,1.0,4.0,3.5,25.5,88.5,15.0,5.134920634920634,5.834821428571429,7.35,6.75,,11.5,63.0,1.0,4.0,3.5,25.5,88.5,15.0,5.134920634920634,5.834821428571429,7.35,6.75,
00-0033293,A.Jones,RB,MIN,3,REG,HOU,19.0,102.0,,,,4.0,2.2149942,,46.0,5.0,6.0,1.0,20.8,25.8,19.0,102.0,,6.0,5.0,46.0,148.0,24.0,5.368421052631579,6.166666666666667,9.2,7.666666666666667,,14.0,76.0,1.0,4.666666666666667,4.0,32.333333333333336,108.33333333333333,18.0,5.212754107490949,5.945436507936509,7.966666666666666,7.055555555555556,,14.0,76.0,1.0,4.666666666666667,4.0,32.333333333333336,108.33333333333333,18.0,5.212754107490949,5.945436507936509,7.966666666666666,7.055555555555556,,14.0,76.0,1.0,4.666666666666667,4.0,32.333333333333336,108.33333333333333,18.0,5.212754107490949,5.945436507936509,7.966666666666666,7.055555555555556,
00-0033293,A.Jones,RB,MIN,4,REG,GB,22.0,93.0,,,,5.0,-1.8261492,,46.0,4.0,5.0,,13.9,17.9,22.0,93.0,,5.0,4.0,46.0,139.0,26.0,4.2272727272727275,5.346153846153846,11.5,9.2,,16.666666666666668,75.66666666666667,,5.666666666666667,4.666666666666667,42.666666666666664,118.33333333333333,21.333333333333332,4.38374977848662,5.456654456654456,9.299999999999999,7.622222222222223,,16.0,80.25,1.0,4.75,4.0,35.75,116.0,20.0,4.966383762436394,5.795615842490842,8.85,7.591666666666667,,16.0,80.25,1.0,4.75,4.0,35.75,116.0,20.0,4.966383762436394,5.795615842490842,8.85,7.591666666666667,
00-0033293,A.Jones,RB,MIN,5,REG,NYJ,7.0,29.0,,,,,0.011905952,,24.0,1.0,1.0,,5.3,6.3,7.0,29.0,,1.0,1.0,24.0,53.0,8.0,4.142857142857143,6.625,24.0,24.0,,16.0,74.66666666666667,,4.0,3.3333333333333335,38.666666666666664,113.33333333333333,19.333333333333332,4.579516974253816,6.04594017094017,14.9,13.622222222222222,,14.2,70.0,1.0,4.0,3.4,33.4,103.4,17.6,4.801678438520544,5.961492673992674,11.879999999999999,10.873333333333333,,14.2,70.0,1.0,4.0,3.4,33.4,103.4,17.6,4.801678438520544,5.961492673992674,11.879999999999999,10.873333333333333,
00-0033293,A.Jones,RB,MIN,7,REG,DET,14.0,93.0,1.0,,,3.0,1.3880063,,23.0,3.0,3.0,,17.6,20.6,14.0,93.0,1.0,3.0,3.0,23.0,116.0,17.0,6.642857142857143,6.823529411764706,7.666666666666667,7.666666666666667,,14.333333333333334,71.66666666666667,1.0,3.0,2.6666666666666665,31.0,102.66666666666667,17.0,5.004329004329004,6.2648944193061835,14.388888888888888,13.622222222222222,,14.2,69.8,1.0,4.2,3.6,35.0,104.8,17.8,4.787392724234829,5.963698556345615,11.913333333333332,10.906666666666666,,14.166666666666666,73.83333333333333,1.0,3.8333333333333335,3.3333333333333335,31.666666666666668,105.5,17.5,5.108541555909977,6.105165463621346,11.177777777777777,10.338888888888889,
